subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	subject_match_field	object_match_field	match_string	comment
MONDO:0014209	early-onset progressive neurodegeneration-blindness-ataxia-spasticity syndrome	skos:closeMatch	DOID:0112344	hereditary spastic paraplegia 79	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spg79	LEXMATCH
MONDO:0014219	alacrima, achalasia, and intellectual disability syndrome	skos:closeMatch	DOID:0112321	alacrima, achalasia, and impaired intellectual development syndrome	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	aamr	LEXMATCH
MONDO:0014222	immunodeficiency 14	skos:closeMatch	DOID:0111936	immunodeficiency 14	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	activated pi3k-delta syndrome	LEXMATCH
MONDO:0014222	immunodeficiency 14	skos:closeMatch	DOID:0111936	immunodeficiency 14	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd14	LEXMATCH
MONDO:0014226	idiopathic CD4 lymphocytopenia	skos:closeMatch	DOID:0111987	immunodeficiency 13	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	icl	LEXMATCH
MONDO:0014226	idiopathic CD4 lymphocytopenia	skos:closeMatch	DOID:0111987	immunodeficiency 13	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	immunodeficiency 13	LEXMATCH
MONDO:0014226	idiopathic CD4 lymphocytopenia	skos:closeMatch	DOID:0111987	immunodeficiency 13	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd13	LEXMATCH
MONDO:0014226	idiopathic CD4 lymphocytopenia	skos:closeMatch	DOID:0111987	immunodeficiency 13	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	idiopathic cd4 lymphopenia	LEXMATCH
MONDO:0014229	microphthalmia, syndromic 12	skos:closeMatch	DOID:0111800	syndromic microphthalmia 12	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	microphthalmia with or without pulmonary hypoplasia, diaphragmatic hernia, and/or cardiac defects	LEXMATCH
MONDO:0014229	microphthalmia, syndromic 12	skos:closeMatch	DOID:0111800	syndromic microphthalmia 12	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mcops12	LEXMATCH
MONDO:0014245	Diamond-Blackfan anemia 12	skos:closeMatch	DOID:0111882	Diamond-Blackfan anemia 12	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	dba12	LEXMATCH
MONDO:0014247	familial episodic pain syndrome with predominantly lower limb involvement	skos:closeMatch	DOID:0111731	familial episodic pain syndrome 3	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	feps3	LEXMATCH
MONDO:0014268	combined immunodeficiency due to OX40 deficiency	skos:closeMatch	DOID:0111935	immunodeficiency 16	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd16	LEXMATCH
MONDO:0014268	combined immunodeficiency due to OX40 deficiency	skos:closeMatch	DOID:0111935	immunodeficiency 16	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	immunodeficiency 16	LEXMATCH
MONDO:0014268	combined immunodeficiency due to OX40 deficiency	skos:closeMatch	DOID:0111935	immunodeficiency 16	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	ox40 deficiency	LEXMATCH
MONDO:0014280	immunodeficiency 19	skos:closeMatch	DOID:0111972	immunodeficiency 19	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	cd3-delta deficiency	LEXMATCH
MONDO:0014280	immunodeficiency 19	skos:closeMatch	DOID:0111972	immunodeficiency 19	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	severe combined immunodeficiency, t cell-negative, b cell-positive, nk cell-positive	LEXMATCH
MONDO:0014280	immunodeficiency 19	skos:closeMatch	DOID:0111972	immunodeficiency 19	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd19	LEXMATCH
MONDO:0014313	autosomal recessive primary immunodeficiency with defective spontaneous natural killer cell cytotoxicity	skos:closeMatch	DOID:0111941	immunodeficiency 20	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd20	LEXMATCH
MONDO:0014313	autosomal recessive primary immunodeficiency with defective spontaneous natural killer cell cytotoxicity	skos:closeMatch	DOID:0111941	immunodeficiency 20	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	immunodeficiency 20	LEXMATCH
MONDO:0014327	palmoplantar keratoderma, nonepidermolytic, focal or diffuse	skos:closeMatch	DOID:0111710	focal or diffuse nonepidermolytic palmoplantar keratoderma	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	ppknefd	LEXMATCH
MONDO:0014334	severe combined immunodeficiency due to LCK deficiency	skos:closeMatch	DOID:0111937	immunodeficiency 22	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd22	LEXMATCH
MONDO:0014334	severe combined immunodeficiency due to LCK deficiency	skos:closeMatch	DOID:0111937	immunodeficiency 22	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	immunodeficiency 22	LEXMATCH
MONDO:0014380	colobomatous microphthalmia-rhizomelic dysplasia syndrome	skos:closeMatch	DOID:0111802	syndromic microphthalmia 14	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	microphthalmia/coloboma and skeletal dysplasia syndrome	LEXMATCH
MONDO:0014380	colobomatous microphthalmia-rhizomelic dysplasia syndrome	skos:closeMatch	DOID:0111802	syndromic microphthalmia 14	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mcops14	LEXMATCH
MONDO:0014380	colobomatous microphthalmia-rhizomelic dysplasia syndrome	skos:closeMatch	DOID:0111802	syndromic microphthalmia 14	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mcsks	LEXMATCH
MONDO:0014382	tall stature-intellectual disability-facial dysmorphism syndrome	skos:closeMatch	DOID:0112339	Tatton-Brown-Rahman syndrome	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	tatton-brown-rahman syndrome	LEXMATCH
MONDO:0014382	tall stature-intellectual disability-facial dysmorphism syndrome	skos:closeMatch	DOID:0112339	Tatton-Brown-Rahman syndrome	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	tbrs	LEXMATCH
MONDO:0014388	familial median cleft of the upper and lower lips	skos:closeMatch	DOID:0080407	orofacial cleft 14	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	orofacial cleft 14	LEXMATCH
MONDO:0014391	severe combined immunodeficiency due to CTPS1 deficiency	skos:closeMatch	DOID:0111938	immunodeficiency 24	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	immunodeficiency 24	LEXMATCH
MONDO:0014391	severe combined immunodeficiency due to CTPS1 deficiency	skos:closeMatch	DOID:0111938	immunodeficiency 24	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd24	LEXMATCH
MONDO:0014394	Diamond-Blackfan anemia 13	skos:closeMatch	DOID:0111889	Diamond-Blackfan anemia 13	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	dba13	LEXMATCH
MONDO:0014416	ACTH-independent macronodular adrenal hyperplasia 2	skos:closeMatch	DOID:0111622	ACTH-independent macronodular adrenal hyperplasia	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	primary macronodular adrenal hyperplasia	LEXMATCH
MONDO:0014423	severe combined immunodeficiency due to DNA-PKcs deficiency	skos:closeMatch	DOID:0111961	immunodeficiency 26	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd26	LEXMATCH
MONDO:0014453	immunodeficiency 36	skos:closeMatch	DOID:0111949	immunodeficiency 36	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd36	LEXMATCH
MONDO:0014456	autosomal recessive severe congenital neutropenia due to JAGN1 deficiency	skos:closeMatch	DOID:0112134	severe congenital neutropenia 6	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	scn6	LEXMATCH
MONDO:0014485	pontocerebellar hypoplasia, type 1C	skos:closeMatch	DOID:0112334	pontocerebellar hypoplasia type 1C	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	pch1c	LEXMATCH
MONDO:0014489	limb-girdle muscular dystrophy due to POMK deficiency	skos:closeMatch	DOID:0112381	muscular dystrophy-dystroglycanopathy type C12	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mddgc12	LEXMATCH
MONDO:0014489	limb-girdle muscular dystrophy due to POMK deficiency	skos:closeMatch	DOID:0112381	muscular dystrophy-dystroglycanopathy type C12	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	muscular dystrophy-dystroglycanopathy, limb-girdle, pomk-related	LEXMATCH
MONDO:0014491	immunodeficiency 37	skos:closeMatch	DOID:0111939	immunodeficiency 37	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd37	LEXMATCH
MONDO:0014502	Mendelian susceptibility to mycobacterial diseases due to complete ISG15 deficiency	skos:closeMatch	DOID:0111934	immunodeficiency 38	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	immunodeficiency 38 with basal ganglia calcification	LEXMATCH
MONDO:0014502	Mendelian susceptibility to mycobacterial diseases due to complete ISG15 deficiency	skos:closeMatch	DOID:0111934	immunodeficiency 38	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd38	LEXMATCH
MONDO:0014502	Mendelian susceptibility to mycobacterial diseases due to complete ISG15 deficiency	skos:closeMatch	DOID:0111934	immunodeficiency 38	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	immunodeficiency 38, mycobacteriosis, autosomal recessive	LEXMATCH
MONDO:0014507	Catel-Manzke syndrome	skos:closeMatch	DOID:0081122	Catel Manzke syndrome	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	catel manzke syndrome	LEXMATCH
MONDO:0014529	cerebellar-facial-dental syndrome	skos:closeMatch	DOID:0080898	cerebellofaciodental syndrome	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	cerebellofaciodental syndrome	LEXMATCH
MONDO:0014534	lissencephaly 6 with microcephaly	skos:closeMatch	DOID:0112236	lissencephaly 6	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	lis6	LEXMATCH
MONDO:0014596	lissencephaly 7 with cerebellar hypoplasia	skos:closeMatch	DOID:0112231	lissencephaly 7 with cerebellar hypoplasia	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	lis7	LEXMATCH
MONDO:0014597	immunodeficiency 39	skos:closeMatch	DOID:0111969	immunodeficiency 39	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd39	LEXMATCH
MONDO:0014615	trichothiodystrophy 2, photosensitive	skos:closeMatch	DOID:0111869	photosensitive trichothiodystrophy 2	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	ttd2	LEXMATCH
MONDO:0014619	trichothiodystrophy 3, photosensitive	skos:closeMatch	DOID:0111871	photosensitive trichothiodystrophy 3	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	ttd3	LEXMATCH
MONDO:0014622	isolated focal non-epidermolytic palmoplantar keratoderma	skos:closeMatch	DOID:0111711	focal nonepidermolytic palmoplantar keratoderma 2	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	fneppk2	LEXMATCH
MONDO:0014629	autoimmune interstitial lung disease-arthritis syndrome	skos:closeMatch	DOID:0081242	autoimmune interstitial lung, joint, and kidney disease	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	autoimmune interstitial lung, joint, and kidney disease	LEXMATCH
MONDO:0014637	DOCK2 deficiency	skos:closeMatch	DOID:0111951	immunodeficiency 40	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	immunodeficiency 40	LEXMATCH
MONDO:0014637	DOCK2 deficiency	skos:closeMatch	DOID:0111951	immunodeficiency 40	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd40	LEXMATCH
MONDO:0014694	spondylocostal dysostosis 6, autosomal recessive	skos:closeMatch	DOID:0112360	spondylocostal dysostosis 6	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	scdo6	LEXMATCH
MONDO:0014694	spondylocostal dysostosis 6, autosomal recessive	skos:closeMatch	DOID:0112360	spondylocostal dysostosis 6	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	spondylocostal dysostosis 6	LEXMATCH
MONDO:0014741	DeSanto-Shinawi syndrome due to WAC point mutation	skos:closeMatch	DOID:0081126	DeSanto-Shinawi syndrome	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	chromosome 10p12-p11 deletion syndrome	LEXMATCH
MONDO:0014760	TFRC-related combined immunodeficiency	skos:closeMatch	DOID:0111948	immunodeficiency 46	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	combined immunodeficiency due to tfrc deficiency	LEXMATCH
MONDO:0014838	Coffin-Siris syndrome 5	skos:closeMatch	DOID:0112368	Coffin-Siris syndrome 5	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	css5	LEXMATCH
MONDO:0014838	Coffin-Siris syndrome 5	skos:closeMatch	DOID:0112368	Coffin-Siris syndrome 5	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	coffin-siris syndrome 5	LEXMATCH
MONDO:0014865	autosomal recessive severe congenital neutropenia due to CSF3R deficiency	skos:closeMatch	DOID:0112129	severe congenital neutropenia 7	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	scn7	LEXMATCH
MONDO:0014961	spermatogenic failure 16	skos:closeMatch	DOID:0112311	male infertility due to acephalic spermatozoa	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	acephalic spermatozoa syndrome	LEXMATCH
MONDO:0015353	neuronopathy, distal hereditary motor, type 5A	skos:closeMatch	DOID:0111203	distal hereditary motor neuronopathy type 5	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	distal hmn v	LEXMATCH
MONDO:0015463	craniodigital syndrome-intellectual disability syndrome	skos:closeMatch	DOID:0112194	Filippi syndrome	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	scott craniodigital syndrome with mental retardation	LEXMATCH
MONDO:0016238	solitary fibrous tumor	skos:closeMatch	DOID:0080897	solitary fibrous tumor/hemangiopericytoma	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	solitary fibrous tumor/hemangiopericytoma	LEXMATCH
MONDO:0016535	hypohidrotic ectodermal dysplasia	skos:closeMatch	DOID:0111664	ectodermal dysplasia 1	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	cst syndrome	LEXMATCH
MONDO:0016642	meningioma	skos:closeMatch	DOID:0080843	supratentorial meningioma	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	supratentorial meningioma	LEXMATCH
MONDO:0017439	tetra-amelia	skos:closeMatch	DOID:0112191	tetraamelia syndrome	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	tetra-amelia syndrome	LEXMATCH
MONDO:0018276	muscular dystrophy-dystroglycanopathy	skos:closeMatch	DOID:0112374	muscular dystrophy-dystroglycanopathy	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	congenital muscular dystrophy due to dystroglycanopathy	LEXMATCH
MONDO:0018924	microphthalmia, Lenz type	skos:closeMatch	DOID:0111799	syndromic microphthalmia 1	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	lenz dysplasia	LEXMATCH
MONDO:0018924	microphthalmia, Lenz type	skos:closeMatch	DOID:0111799	syndromic microphthalmia 1	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mcops1	LEXMATCH
MONDO:0019082	bullous pemphigoid	skos:closeMatch	DOID:0080841	pemphigoid	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	pemphigoid	LEXMATCH
MONDO:0019144	hereditary thrombophilia due to congenital protein S deficiency	skos:closeMatch	DOID:0111905	autosomal recessive thrombophilia due to protein S deficiency	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	severe hereditary thrombophilia due to congenital protein s deficiency	LEXMATCH
MONDO:0019162	pseudohypoaldosteronism type 2	skos:closeMatch	DOID:0111607	distal arthrogryposis type 3	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	gordon syndrome	LEXMATCH
MONDO:0019438	AL amyloidosis	skos:closeMatch	DOID:0080933	immunoglobulin light chain amyloidosis	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	light chain amyloidosis	LEXMATCH
MONDO:0019440	wild type ABeta2M amyloidosis	skos:closeMatch	DOID:0080928	dialysis-related amyloidosis	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	amyloidosis beta2m	LEXMATCH
MONDO:0020316	acute myeloid leukemia with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22)	skos:closeMatch	DOID:0081082	acute myelomonocytic leukemia	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	acute myelomonocytic leukemia	LEXMATCH
MONDO:0020485	King-Denborough syndrome	skos:closeMatch	DOID:0080990	King Denborough syndrome	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	king denborough syndrome	LEXMATCH
MONDO:0020692	spondylocostal dysostosis 1, autosomal recessive	skos:closeMatch	DOID:0112365	spondylocostal dysostosis 1	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	scdo1	LEXMATCH
MONDO:0020735	ACTH-independent macronodular adrenal hyperplasia 1	skos:closeMatch	DOID:0111622	ACTH-independent macronodular adrenal hyperplasia	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	corticotropin-independent macronodular adrenal hyperplasia	LEXMATCH
MONDO:0020735	ACTH-independent macronodular adrenal hyperplasia 1	skos:closeMatch	DOID:0111622	ACTH-independent macronodular adrenal hyperplasia	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	acth-independent macronodular adrenal hyperplasia	LEXMATCH
MONDO:0020735	ACTH-independent macronodular adrenal hyperplasia 1	skos:closeMatch	DOID:0111622	ACTH-independent macronodular adrenal hyperplasia	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	adrenocorticotropic hormone-independent macronodular adrenal hyperplasia	LEXMATCH
MONDO:0020735	ACTH-independent macronodular adrenal hyperplasia 1	skos:closeMatch	DOID:0111622	ACTH-independent macronodular adrenal hyperplasia	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	acth-independent macronodular adrenocortical hyperplasia	LEXMATCH
MONDO:0020738	multiple benign circumferential skin creases on limbs 1	skos:closeMatch	DOID:0112242	congenital symmetric circumferential skin creases 1	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	cscsc1	LEXMATCH
MONDO:0020741	pyridoxine-dependent epilepsy caused by ALDH7A1 mutant	skos:closeMatch	DOID:0080768	pyridoxine-dependent epilepsy	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	pyridoxine-dependent epilepsy	LEXMATCH
MONDO:0021005	faciodigitogenital syndrome	skos:closeMatch	DOID:0111824	Aarskog syndrome	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	faciogenital dysplasia	LEXMATCH
MONDO:0021013	trichothiodystrophy 4, nonphotosensitive	skos:closeMatch	DOID:0111867	nonphotosensitive trichothiodystrophy	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	nonphotosensitive trichothiodystrophy	LEXMATCH
MONDO:0021553	transverse myelitis	skos:closeMatch	DOID:0080743	transverse myelitis	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	transverse myelitis	LEXMATCH
MONDO:0022742	occupational asthma	skos:closeMatch	DOID:0080820	occupational asthma	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	occupational asthma	LEXMATCH
MONDO:0024508	epilepsy, hot water, 1	skos:closeMatch	DOID:0081104	hot water epilepsy	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	bathing epilepsy	LEXMATCH
MONDO:0024508	epilepsy, hot water, 1	skos:closeMatch	DOID:0081104	hot water epilepsy	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	water immersion epilepsy	LEXMATCH
MONDO:0024552	linear skin defects with multiple congenital anomalies 1	skos:closeMatch	DOID:0111808	linear skin defects with multiple congenital anomalies 1	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	midas syndrome	LEXMATCH
MONDO:0026720	mitochondrial complex 1 deficiency, nuclear type 12	skos:closeMatch	DOID:0112099	nuclear type mitochondrial complex I deficiency 12	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn12	LEXMATCH
MONDO:0026721	mitochondrial complex 1 deficiency, nuclear type 30	skos:closeMatch	DOID:0112098	nuclear type mitochondrial complex I deficiency 30	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn30	LEXMATCH
MONDO:0026722	Mullegama-Klein-Martinez syndrome	skos:closeMatch	DOID:0111845	Mullegama-Klein-Martinez syndrome	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mkms	LEXMATCH
MONDO:0026722	Mullegama-Klein-Martinez syndrome	skos:closeMatch	DOID:0111845	Mullegama-Klein-Martinez syndrome	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	mullegama-klein-martinez syndrome	LEXMATCH
MONDO:0026723	intellectual developmental disorder, X-linked 108	skos:closeMatch	DOID:0111844	X-linked intellectual developmental disorder 108	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mrx108	LEXMATCH
MONDO:0026724	Paganini-Miozzo syndrome	skos:closeMatch	DOID:0111843	Paganini-Miozzo syndrome	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mrxspm	LEXMATCH
MONDO:0026724	Paganini-Miozzo syndrome	skos:closeMatch	DOID:0111843	Paganini-Miozzo syndrome	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	paganini-miozzo syndrome	LEXMATCH
MONDO:0026727	Shukla-Vernon syndrome	skos:closeMatch	DOID:0111841	Shukla-Vernon syndrome	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	shukla-vernon syndrome	LEXMATCH
MONDO:0026727	Shukla-Vernon syndrome	skos:closeMatch	DOID:0111841	Shukla-Vernon syndrome	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	shuver	LEXMATCH
MONDO:0026731	hypothyroidism, congenital, nongoitrous, 8	skos:closeMatch	DOID:0111837	congenital nongoitrous hypothyroidism 8	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	chng8	LEXMATCH
MONDO:0026732	hypothyroidism, congenital, nongoitrous, 9	skos:closeMatch	DOID:0111835	congenital nongoitrous hypothyroidism 9	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	chng9	LEXMATCH
MONDO:0026767	immunodeficiency 74, COVID-19-related, X-linked	skos:closeMatch	DOID:0112063	X-Linked immunodeficiency 74	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	tlr7 deficiency	LEXMATCH
MONDO:0026767	immunodeficiency 74, COVID-19-related, X-linked	skos:closeMatch	DOID:0112063	X-Linked immunodeficiency 74	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	respiratory insufficiency due to sars-cov-2 viral infection	LEXMATCH
MONDO:0026767	immunodeficiency 74, COVID-19-related, X-linked	skos:closeMatch	DOID:0112063	X-Linked immunodeficiency 74	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd74	LEXMATCH
MONDO:0029134	severe combined immunodeficiency due to CARMIL2 deficiency	skos:closeMatch	DOID:0111984	immunodeficiency 58	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd58	LEXMATCH
MONDO:0029134	severe combined immunodeficiency due to CARMIL2 deficiency	skos:closeMatch	DOID:0111984	immunodeficiency 58	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	immunodeficiency 58	LEXMATCH
MONDO:0029135	muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 8	skos:closeMatch	DOID:0112382	muscular dystrophy-dystroglycanopathy type C8	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	muscular dystrophy-dystroglycanopathy, limb-girdle, pomgnt2-related	LEXMATCH
MONDO:0029147	spermatogenic failure 33	skos:closeMatch	DOID:0111915	spermatogenic failure 33	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spgf33	LEXMATCH
MONDO:0029147	spermatogenic failure 33	skos:closeMatch	DOID:0111915	spermatogenic failure 33	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	spermatogenic failure 33	LEXMATCH
MONDO:0029148	spermatogenic failure 34	skos:closeMatch	DOID:0111911	spermatogenic failure 34	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	spermatogenic failure 34	LEXMATCH
MONDO:0029148	spermatogenic failure 34	skos:closeMatch	DOID:0111911	spermatogenic failure 34	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spgf34	LEXMATCH
MONDO:0032577	retinitis pigmentosa 83	skos:closeMatch	DOID:0112140	retinitis pigmentosa 83	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	rp83	LEXMATCH
MONDO:0032577	retinitis pigmentosa 83	skos:closeMatch	DOID:0112140	retinitis pigmentosa 83	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	retinitis pigmentosa 83	LEXMATCH
MONDO:0032599	immunodeficiency 15a	skos:closeMatch	DOID:0111960	immunodeficiency 15A	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd15a	LEXMATCH
