subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	comment
MONDO:0100447	ATF6-related retinopathy	skos:broadMatch	GARD:16129	Achromatopsia 7	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	achromatopsia 7	LEXMATCH
MONDO:0100448	RAB28-related retinopathy	skos:broadMatch	GARD:15953	Cone-rod dystrophy 18	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	cone-rod dystrophy 18	LEXMATCH
MONDO:0100449	FLVCR1-related retinopathy with or without ataxia	skos:broadMatch	GARD:9898	Posterior column ataxia-retinitis pigmentosa syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	posterior column ataxia-retinitis pigmentosa syndrome	LEXMATCH
MONDO:0100451	CEP290-related ciliopathy	skos:broadMatch	GARD:10487	Leber congenital amaurosis 10	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	leber congenital amaurosis 10	LEXMATCH
MONDO:0100451	CEP290-related ciliopathy	skos:broadMatch	GARD:15475	Joubert syndrome 5	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	joubert syndrome 5	LEXMATCH
MONDO:0100451	CEP290-related ciliopathy	skos:broadMatch	GARD:15476	Senior-loken syndrome 6	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	senior-loken syndrome 6	LEXMATCH
MONDO:0100451	CEP290-related ciliopathy	skos:broadMatch	GARD:15509	Meckel syndrome, type 4	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	meckel syndrome, type 4	LEXMATCH
MONDO:0100451	CEP290-related ciliopathy	skos:broadMatch	GARD:16038	Bardet-biedl syndrome 14	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	bardet-biedl syndrome 14	LEXMATCH
MONDO:0100452	RPE65-related dominant retinopathy	skos:broadMatch	GARD:16374	Retinitis pigmentosa 87 with choroidal involvement	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	retinitis pigmentosa 87 with choroidal involvement	LEXMATCH
MONDO:0100453	GUCY2D-related recessive retinopathy	skos:broadMatch	GARD:10656	Cone-rod dystrophy 6	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	cone-rod dystrophy 6	LEXMATCH
MONDO:0100453	GUCY2D-related recessive retinopathy	skos:broadMatch	GARD:635	Leber congenital amaurosis 1	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	leber congenital amaurosis 1	LEXMATCH
MONDO:0100484	TSPAN12-related vitreoretinopathy	skos:broadMatch	GARD:15646	Exudative vitreoretinopathy 5	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	exudative vitreoretinopathy 5	LEXMATCH
MONDO:0100501	body-stalk anomaly	skos:broadMatch	GARD:3251	Limb body wall complex	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	limb body wall complex	LEXMATCH
MONDO:0100509	IFT140-related recessive ciliopathy	skos:broadMatch	GARD:15227	Short-rib thoracic dysplasia 9 with or without polydactyly	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	short-rib thoracic dysplasia 9 with or without polydactyly	LEXMATCH
MONDO:0100509	IFT140-related recessive ciliopathy	skos:broadMatch	GARD:16252	Retinitis pigmentosa 80	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	retinitis pigmentosa 80	LEXMATCH
MONDO:0800098	SNRNP200-related dominant retinopathy	skos:broadMatch	GARD:10400	Retinitis pigmentosa 33	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	retinitis pigmentosa 33	LEXMATCH
MONDO:0800099	RDH12-related recessive retinopathy	skos:broadMatch	GARD:10882	Leber congenital amaurosis 13	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	leber congenital amaurosis 13	LEXMATCH
MONDO:0800101	NMNAT1-related retinopathy	skos:broadMatch	GARD:9491	Leber congenital amaurosis 9	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	leber congenital amaurosis 9	LEXMATCH
MONDO:0800102	CNGA3-related retinopathy	skos:broadMatch	GARD:9649	Achromatopsia 2	semapv:LexicalMatching	oaklib	0.8	oio:hasNarrowSynonym	rdfs:label	achromatopsia 2	LEXMATCH
