mondo_id	subset	doid_id	mondo_label	doid_label
MONDO:0011833	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050972	spinocerebellar ataxia type 21	spinocerebellar ataxia 21
MONDO:0011834	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050969	spinocerebellar ataxia type 18	spinocerebellar ataxia 18
MONDO:0011835	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111276	sensory ataxic neuropathy, dysarthria, and ophthalmoparesis	sensory ataxic neuropathy, dysarthria, and ophthalmoparesis
MONDO:0011844	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0090035	myoclonic dystonia 15	myoclonic dystonia 15
MONDO:0011855	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060444	granular corneal dystrophy type II	granular corneal dystrophy 2
MONDO:0011856	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112305	spondylometaphyseal dysplasia-bowed forearms-facial dysmorphism syndrome	spondylometaphyseal dysplasia with bowed forearms and facial dysmorphism
MONDO:0011862	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110775	hereditary spastic paraplegia 24	hereditary spastic paraplegia 24
MONDO:0011866	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060265	pontocerebellar hypoplasia type 1A	pontocerebellar hypoplasia type 1A
MONDO:0011868	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060560	lethal congenital contracture syndrome 2	lethal congenital contracture syndrome 2
MONDO:0011871	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0070112	Niemann-Pick disease type B	Niemann-Pick disease type B
MONDO:0011872	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060833	Griscelli syndrome type 2	Griscelli syndrome type 2
MONDO:0011873	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0070114	Niemann-Pick disease, type C2	Niemann-Pick disease type C2
MONDO:0011877	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110937	autosomal dominant osteopetrosis 1	autosomal dominant osteopetrosis 1
MONDO:0011886	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0090037	torsion dystonia 13	torsion dystonia 13
MONDO:0011889	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110158	Charcot-Marie-Tooth disease type 2I	Charcot-Marie-Tooth disease type 2I
MONDO:0011890	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110150	Charcot-Marie-Tooth disease type 1D	Charcot-Marie-Tooth disease type 1D
MONDO:0011894	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110165	Charcot-Marie-Tooth disease type 2E	Charcot-Marie-Tooth disease type 2E
MONDO:0011897	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060794	leukodystrophy, hypomyelinating, 7, with or without oligodontia and/or hypogonadotropic hypogonadism	hypomyelinating leukodystrophy 7
MONDO:0011899	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080691	Noonan syndrome-like disorder with loose anagen hair	Noonan syndrome-like disorder with loose anagen hair
MONDO:0011901	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110166	Charcot-Marie-Tooth disease axonal type 2H	Charcot-Marie-Tooth disease axonal type 2H
MONDO:0011902	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110149	Charcot-Marie-Tooth disease type 1F	Charcot-Marie-Tooth disease type 1F
MONDO:0011903	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110157	Charcot-Marie-Tooth disease type 2J	Charcot-Marie-Tooth disease type 2J
MONDO:0011906	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111071	congenital bile acid synthesis defect 1	congenital bile acid synthesis defect 1
MONDO:0011907	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050604	acrocapitofemoral dysplasia	acrocapitofemoral dysplasia
MONDO:0011908	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050458	juvenile myelomonocytic leukemia	juvenile myelomonocytic leukemia
MONDO:0011909	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110200	Charcot-Marie-Tooth disease dominant intermediate D	Charcot-Marie-Tooth disease dominant intermediate D
MONDO:0011911	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0070307	craniolenticulosutural dysplasia	craniolenticulosutural dysplasia
MONDO:0011916	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110167	Charcot-Marie-Tooth disease axonal type 2K	Charcot-Marie-Tooth disease axonal type 2K
MONDO:0011925	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110636	congenital merosin-deficient muscular dystrophy 1A	congenital merosin-deficient muscular dystrophy 1A
MONDO:0011929	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060410	chromosome 1p36 deletion syndrome	chromosome 1p36 deletion syndrome
MONDO:0011933	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080561	ALG2-congenital disorder of glycosylation	congenital disorder of glycosylation Ii
MONDO:0011934	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3507	dermatofibrosarcoma protuberans	dermatofibrosarcoma protuberans
MONDO:0011936	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111805	microphthalmia with brain and digit anomalies	syndromic microphthalmia 6
MONDO:0011945	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110960	Gaucher disease perinatal lethal	Gaucher's disease perinatal lethal
MONDO:0011948	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060272	pontocerebellar hypoplasia type 3	pontocerebellar hypoplasia type 3
MONDO:0011950	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111617	infantile-onset autosomal recessive nonprogressive cerebellar ataxia	autosomal recessive spinocerebellar ataxia 6
MONDO:0011951	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060198	amyotrophic lateral sclerosis type 6	amyotrophic lateral sclerosis type 6
MONDO:0011952	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060199	amyotrophic lateral sclerosis type 7	amyotrophic lateral sclerosis type 7
MONDO:0011957	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0070517	retinal macular dystrophy type 2	retinal macular dystrophy 2
MONDO:0011962	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1380	endometrial cancer	endometrial cancer
MONDO:0011963	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110988	Joubert syndrome 2	Joubert syndrome 2
MONDO:0011964	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080562	DPAGT1-congenital disorder of glycosylation	congenital disorder of glycosylation Ij
MONDO:0011965	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060755	familial temporal lobe epilepsy 2	familial temporal lobe epilepsy 2
MONDO:0011968	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110278	autosomal recessive limb-girdle muscular dystrophy type 2D	autosomal recessive limb-girdle muscular dystrophy type 2D
MONDO:0011969	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080560	ALG8-congenital disorder of glycosylation	congenital disorder of glycosylation Ih
MONDO:0011970	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111645	rolandic epilepsy-paroxysmal exercise-induced dystonia-writer's cramp syndrome	Rolandic epilepsy-paroxysmal exercise-induced dystonia-writer's cramp syndrome
MONDO:0011971	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060759	hyper-IgM syndrome type 5	immunodeficiency with hyper IgM type 5
MONDO:0011985	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060760	hyper-IgM syndrome type 4	immunodeficiency with hyper-IgM type 4
MONDO:0011988	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112064	neutrophil immunodeficiency syndrome	immunodeficiency 73a with defective neutrophil chemotaxis and leukocytosis
MONDO:0011989	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9065	leishmaniasis	leishmaniasis
MONDO:0011992	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110776	hereditary spastic paraplegia 25	hereditary spastic paraplegia 25
MONDO:0011996	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8552	chronic myeloid leukemia	chronic myeloid leukemia
MONDO:0012004	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1540	parathyroid gland carcinoma	parathyroid carcinoma
MONDO:0012012	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110199	Charcot-Marie-Tooth disease dominant intermediate C	Charcot-Marie-Tooth disease dominant intermediate C
MONDO:0012014	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110201	Charcot-Marie-Tooth disease recessive intermediate A	Charcot-Marie-Tooth disease recessive intermediate A
MONDO:0012015	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111793	nystagmus 3, congenital, autosomal dominant	congenital nystagmus 3
MONDO:0012019	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112282	spondyloepiphyseal dysplasia, Kimberley type	spondyloepiphyseal dysplasia Kimberley type
MONDO:0012020	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060436	chromosome 22q11.2 microduplication syndrome	chromosome 22q11.2 microduplication syndrome
MONDO:0012033	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050335	bradyopsia	bradyopsia
MONDO:0012034	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110304	autosomal dominant limb-girdle muscular dystrophy type 1F	autosomal dominant limb-girdle muscular dystrophy type 2
MONDO:0012041	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080410	familial adenomatous polyposis 2	familial adenomatous polyposis 2
MONDO:0012043	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060453	Reis-Bucklers corneal dystrophy	Reis-Bucklers corneal dystrophy
MONDO:0012049	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060377	orofaciodigital syndrome VII	orofaciodigital syndrome VII
MONDO:0012052	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080563	ALG1-congenital disorder of glycosylation	congenital disorder of glycosylation Ik
MONDO:0012064	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080695	choanal atresia-hearing loss-cardiac defects-craniofacial dysmorphism syndrome	Burn-McKeown syndrome
MONDO:0012071	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111135	congenital generalized lipodystrophy type 1	congenital generalized lipodystrophy type 1
MONDO:0012072	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0070207	familial partial lipodystrophy, Kobberling type	familial partial lipodystrophy type 1
MONDO:0012077	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050752	amyotrophic lateral sclerosis type 8	amyotrophic lateral sclerosis type 8
MONDO:0012084	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0090123	aromatic L-amino acid decarboxylase deficiency	aromatic L-amino acid decarboxylase deficiency
MONDO:0012092	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0070145	hereditary sensory and autonomic neuropathy type 5	hereditary sensory and autonomic neuropathy type 5
MONDO:0012096	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110174	Charcot-Marie-Tooth disease axonal type 2L	Charcot-Marie-Tooth disease axonal type 2L
MONDO:0012097	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112362	spondylocostal dysostosis 2, autosomal recessive	spondylocostal dysostosis 2
MONDO:0012098	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050971	spinocerebellar ataxia type 20	spinocerebellar ataxia 20
MONDO:0012103	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050974	spinocerebellar ataxia type 25	spinocerebellar ataxia 25
MONDO:0012105	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12132	granulomatosis with polyangiitis	granulomatosis with polyangiitis
MONDO:0012117	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080564	ALG9-congenital disorder of glycosylation	congenital disorder of glycosylation Il
MONDO:0012118	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0070257	COG7-congenital disorder of glycosylation	congenital disorder of glycosylation type IIe
MONDO:0012123	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080557	congenital disorder of glycosylation type 1E	congenital disorder of glycosylation Ie
MONDO:0012125	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060787	leukodystrophy, hypomyelinating, 2	hypomyelinating leukodystrophy 2
MONDO:0012127	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110283	autosomal recessive limb-girdle muscular dystrophy type 2J	autosomal recessive limb-girdle muscular dystrophy type 2J
MONDO:0012130	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080093	myofibrillar myopathy 2	adult-onset myofibrillar myopathy 2A
MONDO:0012138	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110637	muscular dystrophy-dystroglycanopathy type B6	muscular dystrophy-dystroglycanopathy type B6
MONDO:0012146	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110923	familial hemophagocytic lymphohistiocytosis 3	familial hemophagocytic lymphohistiocytosis 3
MONDO:0012160	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112300	spondylometaphyseal dysplasia-cone-rod dystrophy syndrome	spondylometaphyseal dysplasia with cone-rod dystrophy
MONDO:0012163	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0090014	immunodeficiency 104	severe combined immunodeficiency 104
MONDO:0012172	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111277	mitochondrial trifunctional protein deficiency	mitochondrial trifunctional protein deficiency
MONDO:0012173	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0061186	long chain 3-hydroxyacyl-CoA dehydrogenase deficiency	long chain 3-hydroxyacyl-CoA dehydrogenase deficiency
MONDO:0012177	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0061157	posterior column ataxia-retinitis pigmentosa syndrome	retinopathy sensory neuropathy syndrome
MONDO:0012181	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110778	hereditary spastic paraplegia 27	hereditary spastic paraplegia 27
MONDO:0012184	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060852	Pierson syndrome	Pierson syndrome
MONDO:0012185	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112301	spondylometaphyseal dysplasia, A4 type	spondylometaphyseal dysplasia type A4
MONDO:0012188	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110733	neuronal ceroid lipofuscinosis 9	neuronal ceroid lipofuscinosis 9
MONDO:0012191	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111474	hepatoencephalopathy due to combined oxidative phosphorylation defect type 1	combined oxidative phosphorylation deficiency 1
MONDO:0012193	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110306	autosomal dominant limb-girdle muscular dystrophy type 1G	autosomal dominant limb-girdle muscular dystrophy type 3
MONDO:0012195	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111610	arthrogryposis-severe scoliosis syndrome	distal arthrogryposis type 4
MONDO:0012198	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0090111	PCWH syndrome	PCWH syndrome
MONDO:0012203	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0081101	familial hyperthyroidism due to mutations in TSH receptor	nonautoimmune hyperthyroidism
MONDO:0012211	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080558	MPDU1-congenital disorder of glycosylation	congenital disorder of glycosylation If
MONDO:0012213	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110777	hereditary spastic paraplegia 26	hereditary spastic paraplegia 26
MONDO:0012215	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080094	myofibrillar myopathy 3	myofibrillar myopathy 3
MONDO:0012216	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0070531	foveal hypoplasia - optic nerve decussation defect - anterior segment dysgenesis syndrome	foveal hypoplasia 2
MONDO:0012220	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060834	Griscelli syndrome type 3	Griscelli syndrome type 3
MONDO:0012221	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112318	alpha-N-acetylgalactosaminidase deficiency type 1	Schindler disease type 1
MONDO:0012222	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112319	alpha-N-acetylgalactosaminidase deficiency type 2	Kanzaki disease
MONDO:0012231	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110155	Charcot-Marie-Tooth disease type 2A2	Charcot-Marie-Tooth disease type 2A2A
MONDO:0012235	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080059	autosomal recessive spinocerebellar ataxia 7	autosomal recessive spinocerebellar ataxia 7
MONDO:0012246	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050975	spinocerebellar ataxia type 26	spinocerebellar ataxia 26
MONDO:0012247	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050976	spinocerebellar ataxia type 27	spinocerebellar ataxia 27A
MONDO:0012248	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110297	autosomal recessive limb-girdle muscular dystrophy type 2K	autosomal recessive limb-girdle muscular dystrophy type 2K
MONDO:0012250	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110192	Charcot-Marie-Tooth disease type 4H	Charcot-Marie-Tooth disease type 4H
MONDO:0012251	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060483	MEDNIK syndrome	MEDNIK syndrome
MONDO:0012252	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0070618	rhabdoid tumor predisposition syndrome 1	rhabdoid tumor predisposition syndrome 1
MONDO:0012256	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110779	hereditary spastic paraplegia 28	hereditary spastic paraplegia 28
MONDO:0012269	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060419	chromosome 3q29 microdeletion syndrome	chromosome 3q29 microdeletion syndrome
MONDO:0012270	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0081021	Tukel syndrome	Tukel syndrome
MONDO:0012275	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060471	fetal valproate syndrome	fetal valproate syndrome
MONDO:0012276	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0070442	generalized epilepsy-paroxysmal dyskinesia syndrome	paroxysmal nonkinesigenic dyskinesia 3
MONDO:0012280	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060481	Goldberg-Shprintzen syndrome	Goldberg-Shprintzen syndrome
MONDO:0012290	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060337	CEDNIK syndrome	CEDNIK syndrome
MONDO:0012295	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8158	complement component 5 deficiency	complement component 5 deficiency
MONDO:0012297	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060491	spastic paraplegia, optic atropy, and neuropathy	SPOAN syndrome
MONDO:0012301	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080120	mitochondrial DNA depletion syndrome, myopathic form	mitochondrial DNA depletion syndrome 2
MONDO:0012308	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0110999	Joubert syndrome with renal defect	Joubert syndrome 4
