subject_id	subject_label	is_mapped	is_excluded	is_deprecated
ICD10CM:S92.512P	Displaced fracture of proximal phalanx of left lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.512S	Displaced fracture of proximal phalanx of left lesser toe(s), sequela	False	False	False
ICD10CM:S92.513	Displaced fracture of proximal phalanx of unspecified lesser toe(s)	False	False	False
ICD10CM:S92.513A	Displaced fracture of proximal phalanx of unspecified lesser toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.513B	Displaced fracture of proximal phalanx of unspecified lesser toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.513D	Displaced fracture of proximal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.513G	Displaced fracture of proximal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.513K	Displaced fracture of proximal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.513P	Displaced fracture of proximal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.513S	Displaced fracture of proximal phalanx of unspecified lesser toe(s), sequela	False	False	False
ICD10CM:S92.514	Nondisplaced fracture of proximal phalanx of right lesser toe(s)	False	False	False
ICD10CM:S92.514A	Nondisplaced fracture of proximal phalanx of right lesser toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.514B	Nondisplaced fracture of proximal phalanx of right lesser toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.514D	Nondisplaced fracture of proximal phalanx of right lesser toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.514G	Nondisplaced fracture of proximal phalanx of right lesser toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.514K	Nondisplaced fracture of proximal phalanx of right lesser toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.514P	Nondisplaced fracture of proximal phalanx of right lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.514S	Nondisplaced fracture of proximal phalanx of right lesser toe(s), sequela	False	False	False
ICD10CM:S92.515	Nondisplaced fracture of proximal phalanx of left lesser toe(s)	False	False	False
ICD10CM:S92.515A	Nondisplaced fracture of proximal phalanx of left lesser toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.515B	Nondisplaced fracture of proximal phalanx of left lesser toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.515D	Nondisplaced fracture of proximal phalanx of left lesser toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.515G	Nondisplaced fracture of proximal phalanx of left lesser toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.515K	Nondisplaced fracture of proximal phalanx of left lesser toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.515P	Nondisplaced fracture of proximal phalanx of left lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.515S	Nondisplaced fracture of proximal phalanx of left lesser toe(s), sequela	False	False	False
ICD10CM:S92.516	Nondisplaced fracture of proximal phalanx of unspecified lesser toe(s)	False	False	False
ICD10CM:S92.516A	Nondisplaced fracture of proximal phalanx of unspecified lesser toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.516B	Nondisplaced fracture of proximal phalanx of unspecified lesser toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.516D	Nondisplaced fracture of proximal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.516G	Nondisplaced fracture of proximal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.516K	Nondisplaced fracture of proximal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.516P	Nondisplaced fracture of proximal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.516S	Nondisplaced fracture of proximal phalanx of unspecified lesser toe(s), sequela	False	False	False
ICD10CM:S92.52	Fracture of middle phalanx of lesser toe(s)	False	False	False
ICD10CM:S92.521	Displaced fracture of middle phalanx of right lesser toe(s)	False	False	False
ICD10CM:S92.521A	Displaced fracture of middle phalanx of right lesser toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.521B	Displaced fracture of middle phalanx of right lesser toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.521D	Displaced fracture of middle phalanx of right lesser toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.521G	Displaced fracture of middle phalanx of right lesser toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.521K	Displaced fracture of middle phalanx of right lesser toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.521P	Displaced fracture of middle phalanx of right lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.521S	Displaced fracture of middle phalanx of right lesser toe(s), sequela	False	False	False
ICD10CM:S92.522	Displaced fracture of middle phalanx of left lesser toe(s)	False	False	False
ICD10CM:S92.522A	Displaced fracture of middle phalanx of left lesser toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.522B	Displaced fracture of middle phalanx of left lesser toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.522D	Displaced fracture of middle phalanx of left lesser toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.522G	Displaced fracture of middle phalanx of left lesser toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.522K	Displaced fracture of middle phalanx of left lesser toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.522P	Displaced fracture of middle phalanx of left lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.522S	Displaced fracture of middle phalanx of left lesser toe(s), sequela	False	False	False
ICD10CM:S92.523	Displaced fracture of middle phalanx of unspecified lesser toe(s)	False	False	False
ICD10CM:S92.523A	Displaced fracture of middle phalanx of unspecified lesser toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.523B	Displaced fracture of middle phalanx of unspecified lesser toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.523D	Displaced fracture of middle phalanx of unspecified lesser toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.523G	Displaced fracture of middle phalanx of unspecified lesser toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.523K	Displaced fracture of middle phalanx of unspecified lesser toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.523P	Displaced fracture of middle phalanx of unspecified lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.523S	Displaced fracture of middle phalanx of unspecified lesser toe(s), sequela	False	False	False
ICD10CM:S92.524	Nondisplaced fracture of middle phalanx of right lesser toe(s)	False	False	False
ICD10CM:S92.524A	Nondisplaced fracture of middle phalanx of right lesser toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.524B	Nondisplaced fracture of middle phalanx of right lesser toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.524D	Nondisplaced fracture of middle phalanx of right lesser toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.524G	Nondisplaced fracture of middle phalanx of right lesser toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.524K	Nondisplaced fracture of middle phalanx of right lesser toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.524P	Nondisplaced fracture of middle phalanx of right lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.524S	Nondisplaced fracture of middle phalanx of right lesser toe(s), sequela	False	False	False
ICD10CM:S92.525	Nondisplaced fracture of middle phalanx of left lesser toe(s)	False	False	False
ICD10CM:S92.525A	Nondisplaced fracture of middle phalanx of left lesser toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.525B	Nondisplaced fracture of middle phalanx of left lesser toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.525D	Nondisplaced fracture of middle phalanx of left lesser toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.525G	Nondisplaced fracture of middle phalanx of left lesser toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.525K	Nondisplaced fracture of middle phalanx of left lesser toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.525P	Nondisplaced fracture of middle phalanx of left lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.525S	Nondisplaced fracture of middle phalanx of left lesser toe(s), sequela	False	False	False
ICD10CM:S92.526	Nondisplaced fracture of middle phalanx of unspecified lesser toe(s)	False	False	False
ICD10CM:S92.526A	Nondisplaced fracture of middle phalanx of unspecified lesser toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.526B	Nondisplaced fracture of middle phalanx of unspecified lesser toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.526D	Nondisplaced fracture of middle phalanx of unspecified lesser toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.526G	Nondisplaced fracture of middle phalanx of unspecified lesser toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.526K	Nondisplaced fracture of middle phalanx of unspecified lesser toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.526P	Nondisplaced fracture of middle phalanx of unspecified lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.526S	Nondisplaced fracture of middle phalanx of unspecified lesser toe(s), sequela	False	False	False
ICD10CM:S92.53	Fracture of distal phalanx of lesser toe(s)	False	False	False
ICD10CM:S92.531	Displaced fracture of distal phalanx of right lesser toe(s)	False	False	False
ICD10CM:S92.531A	Displaced fracture of distal phalanx of right lesser toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.531B	Displaced fracture of distal phalanx of right lesser toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.531D	Displaced fracture of distal phalanx of right lesser toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.531G	Displaced fracture of distal phalanx of right lesser toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.531K	Displaced fracture of distal phalanx of right lesser toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.531P	Displaced fracture of distal phalanx of right lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.531S	Displaced fracture of distal phalanx of right lesser toe(s), sequela	False	False	False
ICD10CM:S92.532	Displaced fracture of distal phalanx of left lesser toe(s)	False	False	False
ICD10CM:S92.532A	Displaced fracture of distal phalanx of left lesser toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.532B	Displaced fracture of distal phalanx of left lesser toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.532D	Displaced fracture of distal phalanx of left lesser toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.532G	Displaced fracture of distal phalanx of left lesser toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.532K	Displaced fracture of distal phalanx of left lesser toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.532P	Displaced fracture of distal phalanx of left lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.532S	Displaced fracture of distal phalanx of left lesser toe(s), sequela	False	False	False
ICD10CM:S92.533	Displaced fracture of distal phalanx of unspecified lesser toe(s)	False	False	False
ICD10CM:S92.533A	Displaced fracture of distal phalanx of unspecified lesser toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.533B	Displaced fracture of distal phalanx of unspecified lesser toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.533D	Displaced fracture of distal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.533G	Displaced fracture of distal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.533K	Displaced fracture of distal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.533P	Displaced fracture of distal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.533S	Displaced fracture of distal phalanx of unspecified lesser toe(s), sequela	False	False	False
ICD10CM:S92.534	Nondisplaced fracture of distal phalanx of right lesser toe(s)	False	False	False
ICD10CM:S92.534A	Nondisplaced fracture of distal phalanx of right lesser toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.534B	Nondisplaced fracture of distal phalanx of right lesser toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.534D	Nondisplaced fracture of distal phalanx of right lesser toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.534G	Nondisplaced fracture of distal phalanx of right lesser toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.534K	Nondisplaced fracture of distal phalanx of right lesser toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.534P	Nondisplaced fracture of distal phalanx of right lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.534S	Nondisplaced fracture of distal phalanx of right lesser toe(s), sequela	False	False	False
ICD10CM:S92.535	Nondisplaced fracture of distal phalanx of left lesser toe(s)	False	False	False
ICD10CM:S92.535A	Nondisplaced fracture of distal phalanx of left lesser toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.535B	Nondisplaced fracture of distal phalanx of left lesser toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.535D	Nondisplaced fracture of distal phalanx of left lesser toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.535G	Nondisplaced fracture of distal phalanx of left lesser toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.535K	Nondisplaced fracture of distal phalanx of left lesser toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.535P	Nondisplaced fracture of distal phalanx of left lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.535S	Nondisplaced fracture of distal phalanx of left lesser toe(s), sequela	False	False	False
ICD10CM:S92.536	Nondisplaced fracture of distal phalanx of unspecified lesser toe(s)	False	False	False
ICD10CM:S92.536A	Nondisplaced fracture of distal phalanx of unspecified lesser toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.536B	Nondisplaced fracture of distal phalanx of unspecified lesser toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.536D	Nondisplaced fracture of distal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.536G	Nondisplaced fracture of distal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.536K	Nondisplaced fracture of distal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.536P	Nondisplaced fracture of distal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.536S	Nondisplaced fracture of distal phalanx of unspecified lesser toe(s), sequela	False	False	False
ICD10CM:S92.59	Other fracture of lesser toe(s)	False	False	False
ICD10CM:S92.591	Other fracture of right lesser toe(s)	False	False	False
ICD10CM:S92.591A	Other fracture of right lesser toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.591B	Other fracture of right lesser toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.591D	Other fracture of right lesser toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.591G	Other fracture of right lesser toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.591K	Other fracture of right lesser toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.591P	Other fracture of right lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.591S	Other fracture of right lesser toe(s), sequela	False	False	False
ICD10CM:S92.592	Other fracture of left lesser toe(s)	False	False	False
ICD10CM:S92.592A	Other fracture of left lesser toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.592B	Other fracture of left lesser toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.592D	Other fracture of left lesser toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.592G	Other fracture of left lesser toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.592K	Other fracture of left lesser toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.592P	Other fracture of left lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.592S	Other fracture of left lesser toe(s), sequela	False	False	False
ICD10CM:S92.599	Other fracture of unspecified lesser toe(s)	False	False	False
ICD10CM:S92.599A	Other fracture of unspecified lesser toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.599B	Other fracture of unspecified lesser toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.599D	Other fracture of unspecified lesser toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.599G	Other fracture of unspecified lesser toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.599K	Other fracture of unspecified lesser toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.599P	Other fracture of unspecified lesser toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.599S	Other fracture of unspecified lesser toe(s), sequela	False	False	False
ICD10CM:S92.8	Other fracture of foot, except ankle	False	False	False
ICD10CM:S92.81	Other fracture of foot	False	False	False
ICD10CM:S92.811	Other fracture of right foot	False	False	False
ICD10CM:S92.811A	Other fracture of right foot, initial encounter for closed fracture	False	False	False
ICD10CM:S92.811B	Other fracture of right foot, initial encounter for open fracture	False	False	False
ICD10CM:S92.811D	Other fracture of right foot, subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.811G	Other fracture of right foot, subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.811K	Other fracture of right foot, subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.811P	Other fracture of right foot, subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.811S	Other fracture of right foot, sequela	False	False	False
ICD10CM:S92.812	Other fracture of left foot	False	False	False
ICD10CM:S92.812A	Other fracture of left foot, initial encounter for closed fracture	False	False	False
ICD10CM:S92.812B	Other fracture of left foot, initial encounter for open fracture	False	False	False
ICD10CM:S92.812D	Other fracture of left foot, subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.812G	Other fracture of left foot, subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.812K	Other fracture of left foot, subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.812P	Other fracture of left foot, subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.812S	Other fracture of left foot, sequela	False	False	False
ICD10CM:S92.819	Other fracture of unspecified foot	False	False	False
ICD10CM:S92.819A	Other fracture of unspecified foot, initial encounter for closed fracture	False	False	False
ICD10CM:S92.819B	Other fracture of unspecified foot, initial encounter for open fracture	False	False	False
ICD10CM:S92.819D	Other fracture of unspecified foot, subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.819G	Other fracture of unspecified foot, subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.819K	Other fracture of unspecified foot, subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.819P	Other fracture of unspecified foot, subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.819S	Other fracture of unspecified foot, sequela	False	False	False
ICD10CM:S92.9	Unspecified fracture of foot and toe	False	False	False
ICD10CM:S92.90	Unspecified fracture of foot	False	False	False
ICD10CM:S92.901	Unspecified fracture of right foot	False	False	False
ICD10CM:S92.901A	Unspecified fracture of right foot, initial encounter for closed fracture	False	False	False
ICD10CM:S92.901B	Unspecified fracture of right foot, initial encounter for open fracture	False	False	False
ICD10CM:S92.901D	Unspecified fracture of right foot, subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.901G	Unspecified fracture of right foot, subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.901K	Unspecified fracture of right foot, subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.901P	Unspecified fracture of right foot, subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.901S	Unspecified fracture of right foot, sequela	False	False	False
ICD10CM:S92.902	Unspecified fracture of left foot	False	False	False
ICD10CM:S92.902A	Unspecified fracture of left foot, initial encounter for closed fracture	False	False	False
ICD10CM:S92.902B	Unspecified fracture of left foot, initial encounter for open fracture	False	False	False
ICD10CM:S92.902D	Unspecified fracture of left foot, subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.902G	Unspecified fracture of left foot, subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.902K	Unspecified fracture of left foot, subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.902P	Unspecified fracture of left foot, subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.902S	Unspecified fracture of left foot, sequela	False	False	False
ICD10CM:S92.909	Unspecified fracture of unspecified foot	False	False	False
ICD10CM:S92.909A	Unspecified fracture of unspecified foot, initial encounter for closed fracture	False	False	False
ICD10CM:S92.909B	Unspecified fracture of unspecified foot, initial encounter for open fracture	False	False	False
ICD10CM:S92.909D	Unspecified fracture of unspecified foot, subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.909G	Unspecified fracture of unspecified foot, subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.909K	Unspecified fracture of unspecified foot, subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.909P	Unspecified fracture of unspecified foot, subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.909S	Unspecified fracture of unspecified foot, sequela	False	False	False
ICD10CM:S92.91	Unspecified fracture of toe	False	False	False
ICD10CM:S92.911	Unspecified fracture of right toe(s)	False	False	False
ICD10CM:S92.911A	Unspecified fracture of right toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.911B	Unspecified fracture of right toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.911D	Unspecified fracture of right toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.911G	Unspecified fracture of right toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.911K	Unspecified fracture of right toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.911P	Unspecified fracture of right toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.911S	Unspecified fracture of right toe(s), sequela	False	False	False
ICD10CM:S92.912	Unspecified fracture of left toe(s)	False	False	False
ICD10CM:S92.912A	Unspecified fracture of left toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.912B	Unspecified fracture of left toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.912D	Unspecified fracture of left toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.912G	Unspecified fracture of left toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.912K	Unspecified fracture of left toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.912P	Unspecified fracture of left toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.912S	Unspecified fracture of left toe(s), sequela	False	False	False
ICD10CM:S92.919	Unspecified fracture of unspecified toe(s)	False	False	False
ICD10CM:S92.919A	Unspecified fracture of unspecified toe(s), initial encounter for closed fracture	False	False	False
ICD10CM:S92.919B	Unspecified fracture of unspecified toe(s), initial encounter for open fracture	False	False	False
ICD10CM:S92.919D	Unspecified fracture of unspecified toe(s), subsequent encounter for fracture with routine healing	False	False	False
ICD10CM:S92.919G	Unspecified fracture of unspecified toe(s), subsequent encounter for fracture with delayed healing	False	False	False
ICD10CM:S92.919K	Unspecified fracture of unspecified toe(s), subsequent encounter for fracture with nonunion	False	False	False
ICD10CM:S92.919P	Unspecified fracture of unspecified toe(s), subsequent encounter for fracture with malunion	False	False	False
ICD10CM:S92.919S	Unspecified fracture of unspecified toe(s), sequela	False	False	False
ICD10CM:S93	Dislocation and sprain of joints and ligaments at ankle, foot and toe level	False	False	False
ICD10CM:S93.0	Subluxation and dislocation of ankle joint	False	False	False
ICD10CM:S93.01	Subluxation of right ankle joint	False	False	False
ICD10CM:S93.01XA	Subluxation of right ankle joint, initial encounter	False	False	False
ICD10CM:S93.01XD	Subluxation of right ankle joint, subsequent encounter	False	False	False
ICD10CM:S93.01XS	Subluxation of right ankle joint, sequela	False	False	False
ICD10CM:S93.02	Subluxation of left ankle joint	False	False	False
ICD10CM:S93.02XA	Subluxation of left ankle joint, initial encounter	False	False	False
ICD10CM:S93.02XD	Subluxation of left ankle joint, subsequent encounter	False	False	False
ICD10CM:S93.02XS	Subluxation of left ankle joint, sequela	False	False	False
ICD10CM:S93.03	Subluxation of unspecified ankle joint	False	False	False
ICD10CM:S93.03XA	Subluxation of unspecified ankle joint, initial encounter	False	False	False
ICD10CM:S93.03XD	Subluxation of unspecified ankle joint, subsequent encounter	False	False	False
ICD10CM:S93.03XS	Subluxation of unspecified ankle joint, sequela	False	False	False
ICD10CM:S93.04	Dislocation of right ankle joint	False	False	False
ICD10CM:S93.04XA	Dislocation of right ankle joint, initial encounter	False	False	False
ICD10CM:S93.04XD	Dislocation of right ankle joint, subsequent encounter	False	False	False
ICD10CM:S93.04XS	Dislocation of right ankle joint, sequela	False	False	False
ICD10CM:S93.05	Dislocation of left ankle joint	False	False	False
ICD10CM:S93.05XA	Dislocation of left ankle joint, initial encounter	False	False	False
ICD10CM:S93.05XD	Dislocation of left ankle joint, subsequent encounter	False	False	False
ICD10CM:S93.05XS	Dislocation of left ankle joint, sequela	False	False	False
ICD10CM:S93.06	Dislocation of unspecified ankle joint	False	False	False
ICD10CM:S93.06XA	Dislocation of unspecified ankle joint, initial encounter	False	False	False
ICD10CM:S93.06XD	Dislocation of unspecified ankle joint, subsequent encounter	False	False	False
ICD10CM:S93.06XS	Dislocation of unspecified ankle joint, sequela	False	False	False
ICD10CM:S93.1	Subluxation and dislocation of toe	False	False	False
ICD10CM:S93.10	Unspecified subluxation and dislocation of toe	False	False	False
ICD10CM:S93.101	Unspecified subluxation of right toe(s)	False	False	False
ICD10CM:S93.101A	Unspecified subluxation of right toe(s), initial encounter	False	False	False
ICD10CM:S93.101D	Unspecified subluxation of right toe(s), subsequent encounter	False	False	False
ICD10CM:S93.101S	Unspecified subluxation of right toe(s), sequela	False	False	False
ICD10CM:S93.102	Unspecified subluxation of left toe(s)	False	False	False
ICD10CM:S93.102A	Unspecified subluxation of left toe(s), initial encounter	False	False	False
ICD10CM:S93.102D	Unspecified subluxation of left toe(s), subsequent encounter	False	False	False
ICD10CM:S93.102S	Unspecified subluxation of left toe(s), sequela	False	False	False
ICD10CM:S93.103	Unspecified subluxation of unspecified toe(s)	False	False	False
ICD10CM:S93.103A	Unspecified subluxation of unspecified toe(s), initial encounter	False	False	False
ICD10CM:S93.103D	Unspecified subluxation of unspecified toe(s), subsequent encounter	False	False	False
ICD10CM:S93.103S	Unspecified subluxation of unspecified toe(s), sequela	False	False	False
ICD10CM:S93.104	Unspecified dislocation of right toe(s)	False	False	False
ICD10CM:S93.104A	Unspecified dislocation of right toe(s), initial encounter	False	False	False
ICD10CM:S93.104D	Unspecified dislocation of right toe(s), subsequent encounter	False	False	False
ICD10CM:S93.104S	Unspecified dislocation of right toe(s), sequela	False	False	False
ICD10CM:S93.105	Unspecified dislocation of left toe(s)	False	False	False
ICD10CM:S93.105A	Unspecified dislocation of left toe(s), initial encounter	False	False	False
ICD10CM:S93.105D	Unspecified dislocation of left toe(s), subsequent encounter	False	False	False
