term_id	exclusion_reason
icd11.foundation:779293502	MONDO:excludeNonDisease
icd11.foundation:779416042	MONDO:excludeNonDisease
icd11.foundation:779466379	MONDO:excludeNonDisease
icd11.foundation:779472096	MONDO:excludeNonDisease
icd11.foundation:779477964	MONDO:excludeNonDisease
icd11.foundation:779571202	MONDO:excludeNonDisease
icd11.foundation:779716645	MONDO:excludeNonDisease
icd11.foundation:779742494	MONDO:excludeNonDisease
icd11.foundation:779778268	MONDO:excludeNonDisease
icd11.foundation:779827086	MONDO:excludeNonDisease
icd11.foundation:77991671	MONDO:excludeNonDisease
icd11.foundation:78000391	MONDO:excludeNonDisease
icd11.foundation:780037575	MONDO:excludeNonDisease
icd11.foundation:780100554	MONDO:excludeNonDisease
icd11.foundation:780166318	MONDO:excludeNonDisease
icd11.foundation:780214201	MONDO:excludeNonDisease
icd11.foundation:780227644	MONDO:excludeNonDisease
icd11.foundation:780297944	MONDO:excludeNonDisease
icd11.foundation:780333149	MONDO:excludeNonDisease
icd11.foundation:780361939	MONDO:excludeNonDisease
icd11.foundation:780384609	MONDO:excludeNonDisease
icd11.foundation:780406123	MONDO:excludeNonDisease
icd11.foundation:780522227	MONDO:excludeNonDisease
icd11.foundation:780554553	MONDO:excludeNonDisease
icd11.foundation:780625125	MONDO:excludeNonDisease
icd11.foundation:780857093	MONDO:excludeNonDisease
icd11.foundation:780871086	MONDO:excludeNonDisease
icd11.foundation:780880415	MONDO:excludeNonDisease
icd11.foundation:780900217	MONDO:excludeNonDisease
icd11.foundation:780927062	MONDO:excludeNonDisease
icd11.foundation:780940623	MONDO:excludeNonDisease
icd11.foundation:781226823	MONDO:excludeNonDisease
icd11.foundation:781429537	MONDO:excludeNonDisease
icd11.foundation:781458737	MONDO:excludeNonDisease
icd11.foundation:781611387	MONDO:excludeNonDisease
icd11.foundation:781611514	MONDO:excludeNonDisease
icd11.foundation:781642670	MONDO:excludeNonDisease
icd11.foundation:781689250	MONDO:excludeNonDisease
icd11.foundation:781914729	MONDO:excludeNonDisease
icd11.foundation:781921278	MONDO:excludeNonDisease
icd11.foundation:781983328	MONDO:excludeNonDisease
icd11.foundation:782007366	MONDO:excludeNonDisease
icd11.foundation:782045907	MONDO:excludeNonDisease
icd11.foundation:78206356	MONDO:excludeNonDisease
icd11.foundation:782101479	MONDO:excludeNonDisease
icd11.foundation:782212538	MONDO:excludeNonDisease
icd11.foundation:782248914	MONDO:excludeNonDisease
icd11.foundation:782262093	MONDO:excludeNonDisease
icd11.foundation:782304710	MONDO:excludeNonDisease
icd11.foundation:782365040	MONDO:excludeNonDisease
icd11.foundation:782423447	MONDO:excludeNonDisease
icd11.foundation:782478827	MONDO:excludeNonDisease
icd11.foundation:782524099	MONDO:excludeNonDisease
icd11.foundation:782570384	MONDO:excludeNonDisease
icd11.foundation:782803727	MONDO:excludeNonDisease
icd11.foundation:782883885	MONDO:excludeNonDisease
icd11.foundation:782896468	MONDO:excludeNonDisease
icd11.foundation:782952350	MONDO:excludeNonDisease
icd11.foundation:783024684	MONDO:excludeNonDisease
icd11.foundation:783030578	MONDO:excludeNonDisease
icd11.foundation:783092206	MONDO:excludeNonDisease
icd11.foundation:783169987	MONDO:excludeNonDisease
icd11.foundation:78325866	MONDO:excludeNonDisease
icd11.foundation:783346505	MONDO:excludeNonDisease
icd11.foundation:783450894	MONDO:excludeNonDisease
icd11.foundation:783452250	MONDO:excludeNonDisease
icd11.foundation:783465914	MONDO:excludeNonDisease
icd11.foundation:78346682	MONDO:excludeNonDisease
icd11.foundation:783487702	MONDO:excludeNonDisease
icd11.foundation:783516148	MONDO:excludeNonDisease
icd11.foundation:783524835	MONDO:excludeNonDisease
icd11.foundation:783533875	MONDO:excludeNonDisease
icd11.foundation:783689517	MONDO:excludeNonDisease
icd11.foundation:783701932	MONDO:excludeNonDisease
icd11.foundation:783704072	MONDO:excludeNonDisease
icd11.foundation:783727970	MONDO:excludeNonDisease
icd11.foundation:783754542	MONDO:excludeNonDisease
icd11.foundation:783764433	MONDO:excludeNonDisease
icd11.foundation:783787054	MONDO:excludeNonDisease
icd11.foundation:783808261	MONDO:excludeNonDisease
icd11.foundation:783879406	MONDO:excludeNonDisease
icd11.foundation:783906466	MONDO:excludeNonDisease
icd11.foundation:784128278	MONDO:excludeNonDisease
icd11.foundation:784134362	MONDO:excludeNonDisease
icd11.foundation:784246463	MONDO:excludeNonDisease
icd11.foundation:784312644	MONDO:excludeNonDisease
icd11.foundation:784394081	MONDO:excludeNonDisease
icd11.foundation:784396256	MONDO:excludeNonDisease
icd11.foundation:784432399	MONDO:excludeNonDisease
icd11.foundation:78444682	MONDO:excludeNonDisease
icd11.foundation:784453649	MONDO:excludeNonDisease
icd11.foundation:784462209	MONDO:excludeNonDisease
icd11.foundation:784594456	MONDO:excludeNonDisease
icd11.foundation:78462064	MONDO:excludeNonDisease
icd11.foundation:784663970	MONDO:excludeNonDisease
icd11.foundation:784779525	MONDO:excludeNonDisease
icd11.foundation:784877628	MONDO:excludeNonDisease
icd11.foundation:784904552	MONDO:excludeNonDisease
icd11.foundation:785028269	MONDO:excludeNonDisease
icd11.foundation:785037956	MONDO:excludeNonDisease
icd11.foundation:785078595	MONDO:excludeNonDisease
icd11.foundation:785217354	MONDO:excludeNonDisease
icd11.foundation:785293513	MONDO:excludeNonDisease
icd11.foundation:785297192	MONDO:excludeNonDisease
icd11.foundation:785413505	MONDO:excludeNonDisease
icd11.foundation:785468647	MONDO:excludeNonDisease
icd11.foundation:785561552	MONDO:excludeNonDisease
icd11.foundation:78561290	MONDO:excludeNonDisease
icd11.foundation:785802584	MONDO:excludeNonDisease
icd11.foundation:785824783	MONDO:excludeNonDisease
icd11.foundation:785854420	MONDO:excludeNonDisease
icd11.foundation:785871995	MONDO:excludeNonDisease
icd11.foundation:785932941	MONDO:excludeNonDisease
icd11.foundation:786099094	MONDO:excludeNonDisease
icd11.foundation:786313771	MONDO:excludeNonDisease
icd11.foundation:786369499	MONDO:excludeNonDisease
icd11.foundation:786402768	MONDO:excludeNonDisease
icd11.foundation:786426222	MONDO:excludeNonDisease
icd11.foundation:786446916	MONDO:excludeNonDisease
icd11.foundation:786461495	MONDO:excludeNonDisease
icd11.foundation:786556171	MONDO:excludeNonDisease
icd11.foundation:786676110	MONDO:excludeNonDisease
icd11.foundation:786745995	MONDO:excludeNonDisease
icd11.foundation:786821031	MONDO:excludeNonDisease
icd11.foundation:78704904	MONDO:excludeNonDisease
icd11.foundation:787050600	MONDO:excludeNonDisease
icd11.foundation:787151185	MONDO:excludeNonDisease
icd11.foundation:787267597	MONDO:excludeNonDisease
icd11.foundation:787268824	MONDO:excludeNonDisease
icd11.foundation:787426530	MONDO:excludeNonDisease
icd11.foundation:787431601	MONDO:excludeNonDisease
icd11.foundation:787631972	MONDO:excludeNonDisease
icd11.foundation:787805568	MONDO:excludeNonDisease
icd11.foundation:787873768	MONDO:excludeNonDisease
icd11.foundation:787947394	MONDO:excludeNonDisease
icd11.foundation:787960289	MONDO:excludeNonDisease
icd11.foundation:787978365	MONDO:excludeNonDisease
icd11.foundation:78811355	MONDO:excludeNonDisease
icd11.foundation:788180892	MONDO:excludeNonDisease
icd11.foundation:788264226	MONDO:excludeNonDisease
icd11.foundation:788289398	MONDO:excludeNonDisease
icd11.foundation:788393054	MONDO:excludeNonDisease
icd11.foundation:788408345	MONDO:excludeNonDisease
icd11.foundation:788435448	MONDO:excludeNonDisease
icd11.foundation:788451981	MONDO:excludeNonDisease
icd11.foundation:788622994	MONDO:excludeNonDisease
icd11.foundation:788644130	MONDO:excludeNonDisease
icd11.foundation:788839241	MONDO:excludeNonDisease
icd11.foundation:788858801	MONDO:excludeNonDisease
icd11.foundation:788881778	MONDO:excludeNonDisease
icd11.foundation:788892815	MONDO:excludeNonDisease
icd11.foundation:788981531	MONDO:excludeNonDisease
icd11.foundation:789000250	MONDO:excludeNonDisease
icd11.foundation:789050329	MONDO:excludeNonDisease
icd11.foundation:789096057	MONDO:excludeNonDisease
icd11.foundation:789114366	MONDO:excludeNonDisease
icd11.foundation:789174347	MONDO:excludeNonDisease
icd11.foundation:789178299	MONDO:excludeNonDisease
icd11.foundation:789252838	MONDO:excludeNonDisease
icd11.foundation:789309953	MONDO:excludeNonDisease
icd11.foundation:78946314	MONDO:excludeNonDisease
icd11.foundation:789513478	MONDO:excludeNonDisease
icd11.foundation:789540046	MONDO:excludeNonDisease
icd11.foundation:78954889	MONDO:excludeNonDisease
icd11.foundation:789561696	MONDO:excludeNonDisease
icd11.foundation:789686449	MONDO:excludeNonDisease
icd11.foundation:789729930	MONDO:excludeNonDisease
icd11.foundation:789745613	MONDO:excludeNonDisease
icd11.foundation:789778035	MONDO:excludeNonDisease
icd11.foundation:789869567	MONDO:excludeNonDisease
icd11.foundation:789873083	MONDO:excludeNonDisease
icd11.foundation:789883667	MONDO:excludeNonDisease
icd11.foundation:789924124	MONDO:excludeNonDisease
icd11.foundation:789932054	MONDO:excludeNonDisease
icd11.foundation:789955972	MONDO:excludeNonDisease
icd11.foundation:789961473	MONDO:excludeNonDisease
icd11.foundation:789990359	MONDO:excludeNonDisease
icd11.foundation:790005114	MONDO:excludeNonDisease
icd11.foundation:790070163	MONDO:excludeNonDisease
icd11.foundation:790302364	MONDO:excludeNonDisease
icd11.foundation:790321056	MONDO:excludeNonDisease
icd11.foundation:790340362	MONDO:excludeNonDisease
icd11.foundation:790499281	MONDO:excludeNonDisease
icd11.foundation:790512619	MONDO:excludeNonDisease
icd11.foundation:790547839	MONDO:excludeNonDisease
icd11.foundation:790595161	MONDO:excludeNonDisease
icd11.foundation:790659335	MONDO:excludeNonDisease
icd11.foundation:790780974	MONDO:excludeNonDisease
icd11.foundation:790781117	MONDO:excludeNonDisease
icd11.foundation:790811322	MONDO:excludeNonDisease
icd11.foundation:790957360	MONDO:excludeNonDisease
icd11.foundation:790980241	MONDO:excludeNonDisease
icd11.foundation:791045659	MONDO:excludeNonDisease
icd11.foundation:791109191	MONDO:excludeNonDisease
icd11.foundation:791161984	MONDO:excludeNonDisease
icd11.foundation:791213116	MONDO:excludeNonDisease
icd11.foundation:791284345	MONDO:excludeNonDisease
icd11.foundation:791301549	MONDO:excludeNonDisease
icd11.foundation:791339187	MONDO:excludeNonDisease
icd11.foundation:791380112	MONDO:excludeNonDisease
icd11.foundation:791525913	MONDO:excludeNonDisease
icd11.foundation:791540540	MONDO:excludeNonDisease
icd11.foundation:791542183	MONDO:excludeNonDisease
icd11.foundation:791551143	MONDO:excludeNonDisease
icd11.foundation:791655369	MONDO:excludeNonDisease
icd11.foundation:791666592	MONDO:excludeNonDisease
icd11.foundation:791783798	MONDO:excludeNonDisease
icd11.foundation:791823878	MONDO:excludeNonDisease
icd11.foundation:791938808	MONDO:excludeNonDisease
icd11.foundation:791964305	MONDO:excludeNonDisease
icd11.foundation:791975527	MONDO:excludeNonDisease
icd11.foundation:791995935	MONDO:excludeNonDisease
icd11.foundation:792006703	MONDO:excludeNonDisease
icd11.foundation:792021276	MONDO:excludeNonDisease
icd11.foundation:792033002	MONDO:excludeNonDisease
icd11.foundation:792108494	MONDO:excludeNonDisease
icd11.foundation:792134548	MONDO:excludeNonDisease
icd11.foundation:792142337	MONDO:excludeNonDisease
icd11.foundation:792170385	MONDO:excludeNonDisease
icd11.foundation:792186341	MONDO:excludeNonDisease
icd11.foundation:792259167	MONDO:excludeNonDisease
icd11.foundation:792272075	MONDO:excludeNonDisease
icd11.foundation:792280312	MONDO:excludeNonDisease
icd11.foundation:792367638	MONDO:excludeNonDisease
icd11.foundation:792437099	MONDO:excludeNonDisease
icd11.foundation:792641514	MONDO:excludeNonDisease
icd11.foundation:792654353	MONDO:excludeNonDisease
icd11.foundation:792660281	MONDO:excludeNonDisease
icd11.foundation:79274524	MONDO:excludeNonDisease
icd11.foundation:792766158	MONDO:excludeNonDisease
icd11.foundation:792769032	MONDO:excludeNonDisease
icd11.foundation:792858232	MONDO:excludeNonDisease
icd11.foundation:792916811	MONDO:excludeNonDisease
icd11.foundation:792931693	MONDO:excludeNonDisease
icd11.foundation:79305996	MONDO:excludeNonDisease
icd11.foundation:79316224	MONDO:excludeNonDisease
icd11.foundation:793188683	MONDO:excludeNonDisease
icd11.foundation:793282805	MONDO:excludeNonDisease
icd11.foundation:79329910	MONDO:excludeNonDisease
icd11.foundation:793407048	MONDO:excludeNonDisease
icd11.foundation:793465773	MONDO:excludeNonDisease
icd11.foundation:793550148	MONDO:excludeNonDisease
icd11.foundation:793568821	MONDO:excludeNonDisease
icd11.foundation:793576325	MONDO:excludeNonDisease
icd11.foundation:793595368	MONDO:excludeNonDisease
icd11.foundation:793625801	MONDO:excludeNonDisease
icd11.foundation:793823061	MONDO:excludeNonDisease
icd11.foundation:793849214	MONDO:excludeNonDisease
icd11.foundation:793893229	MONDO:excludeNonDisease
icd11.foundation:793954998	MONDO:excludeNonDisease
icd11.foundation:794233171	MONDO:excludeNonDisease
icd11.foundation:794249582	MONDO:excludeNonDisease
icd11.foundation:794313090	MONDO:excludeNonDisease
icd11.foundation:794372185	MONDO:excludeNonDisease
icd11.foundation:794457460	MONDO:excludeNonDisease
icd11.foundation:794501861	MONDO:excludeNonDisease
icd11.foundation:794576689	MONDO:excludeNonDisease
icd11.foundation:794581241	MONDO:excludeNonDisease
icd11.foundation:794602797	MONDO:excludeNonDisease
icd11.foundation:794630002	MONDO:excludeNonDisease
icd11.foundation:794660292	MONDO:excludeNonDisease
icd11.foundation:79469930	MONDO:excludeNonDisease
icd11.foundation:794940883	MONDO:excludeNonDisease
icd11.foundation:794995879	MONDO:excludeNonDisease
icd11.foundation:795016073	MONDO:excludeNonDisease
icd11.foundation:795213454	MONDO:excludeNonDisease
icd11.foundation:795226667	MONDO:excludeNonDisease
icd11.foundation:795337996	MONDO:excludeNonDisease
icd11.foundation:795341622	MONDO:excludeNonDisease
icd11.foundation:795387987	MONDO:excludeNonDisease
icd11.foundation:795389329	MONDO:excludeNonDisease
icd11.foundation:795527982	MONDO:excludeNonDisease
icd11.foundation:795691527	MONDO:excludeNonDisease
icd11.foundation:795736873	MONDO:excludeNonDisease
icd11.foundation:795757197	MONDO:excludeNonDisease
icd11.foundation:795782952	MONDO:excludeNonDisease
icd11.foundation:795809417	MONDO:excludeNonDisease
icd11.foundation:795819465	MONDO:excludeNonDisease
icd11.foundation:795905711	MONDO:excludeNonDisease
icd11.foundation:795981183	MONDO:excludeNonDisease
icd11.foundation:796076752	MONDO:excludeNonDisease
icd11.foundation:796081394	MONDO:excludeNonDisease
icd11.foundation:796088081	MONDO:excludeNonDisease
icd11.foundation:796319367	MONDO:excludeNonDisease
icd11.foundation:79634424	MONDO:excludeNonDisease
icd11.foundation:796364629	MONDO:excludeNonDisease
icd11.foundation:796386136	MONDO:excludeNonDisease
icd11.foundation:796430839	MONDO:excludeNonDisease
icd11.foundation:796518795	MONDO:excludeNonDisease
icd11.foundation:79659877	MONDO:excludeNonDisease
icd11.foundation:796757878	MONDO:excludeNonDisease
icd11.foundation:796789632	MONDO:excludeNonDisease
icd11.foundation:796813979	MONDO:excludeNonDisease
icd11.foundation:797046553	MONDO:excludeNonDisease
icd11.foundation:797046682	MONDO:excludeNonDisease
icd11.foundation:797051814	MONDO:excludeNonDisease
icd11.foundation:797110329	MONDO:excludeNonDisease
icd11.foundation:79712432	MONDO:excludeNonDisease
icd11.foundation:79714353	MONDO:excludeNonDisease
icd11.foundation:797241919	MONDO:excludeNonDisease
icd11.foundation:797304031	MONDO:excludeNonDisease
icd11.foundation:797309050	MONDO:excludeNonDisease
icd11.foundation:797396420	MONDO:excludeNonDisease
icd11.foundation:797449752	MONDO:excludeNonDisease
icd11.foundation:797507035	MONDO:excludeNonDisease
icd11.foundation:797553433	MONDO:excludeNonDisease
icd11.foundation:797640405	MONDO:excludeNonDisease
icd11.foundation:797790122	MONDO:excludeNonDisease
icd11.foundation:797798739	MONDO:excludeNonDisease
icd11.foundation:797842119	MONDO:excludeNonDisease
icd11.foundation:79788154	MONDO:excludeNonDisease
icd11.foundation:797983720	MONDO:excludeNonDisease
icd11.foundation:797984407	MONDO:excludeNonDisease
icd11.foundation:798024327	MONDO:excludeNonDisease
icd11.foundation:798051817	MONDO:excludeNonDisease
icd11.foundation:798110038	MONDO:excludeNonDisease
icd11.foundation:79816459	MONDO:excludeNonDisease
icd11.foundation:798185071	MONDO:excludeNonDisease
icd11.foundation:798346187	MONDO:excludeNonDisease
icd11.foundation:798351548	MONDO:excludeNonDisease
icd11.foundation:798412554	MONDO:excludeNonDisease
icd11.foundation:798486415	MONDO:excludeNonDisease
icd11.foundation:798574668	MONDO:excludeNonDisease
icd11.foundation:798599339	MONDO:excludeNonDisease
icd11.foundation:798604951	MONDO:excludeNonDisease
icd11.foundation:798632938	MONDO:excludeNonDisease
icd11.foundation:798717647	MONDO:excludeNonDisease
icd11.foundation:7989104	MONDO:excludeNonDisease
icd11.foundation:798945120	MONDO:excludeNonDisease
icd11.foundation:798972463	MONDO:excludeNonDisease
icd11.foundation:7989762	MONDO:excludeNonDisease
icd11.foundation:799102827	MONDO:excludeNonDisease
icd11.foundation:79913069	MONDO:excludeNonDisease
icd11.foundation:799246263	MONDO:excludeNonDisease
icd11.foundation:799290301	MONDO:excludeNonDisease
icd11.foundation:799373953	MONDO:excludeNonDisease
icd11.foundation:799420906	MONDO:excludeNonDisease
icd11.foundation:799479653	MONDO:excludeNonDisease
icd11.foundation:799482729	MONDO:excludeNonDisease
icd11.foundation:799516235	MONDO:excludeNonDisease
icd11.foundation:799562615	MONDO:excludeNonDisease
icd11.foundation:799568174	MONDO:excludeNonDisease
icd11.foundation:799612581	MONDO:excludeNonDisease
icd11.foundation:799643974	MONDO:excludeNonDisease
icd11.foundation:799666784	MONDO:excludeNonDisease
icd11.foundation:799666991	MONDO:excludeNonDisease
icd11.foundation:799679460	MONDO:excludeNonDisease
icd11.foundation:799766202	MONDO:excludeNonDisease
icd11.foundation:799791939	MONDO:excludeNonDisease
icd11.foundation:79985282	MONDO:excludeNonDisease
icd11.foundation:799889805	MONDO:excludeNonDisease
icd11.foundation:799895469	MONDO:excludeNonDisease
icd11.foundation:80021989	MONDO:excludeNonDisease
icd11.foundation:800256451	MONDO:excludeNonDisease
icd11.foundation:800301807	MONDO:excludeNonDisease
icd11.foundation:800361581	MONDO:excludeNonDisease
icd11.foundation:800382737	MONDO:excludeNonDisease
icd11.foundation:80041362	MONDO:excludeNonDisease
icd11.foundation:800472887	MONDO:excludeNonDisease
icd11.foundation:800478218	MONDO:excludeNonDisease
icd11.foundation:800736617	MONDO:excludeNonDisease
icd11.foundation:800794669	MONDO:excludeNonDisease
icd11.foundation:800848273	MONDO:excludeNonDisease
icd11.foundation:800938431	MONDO:excludeNonDisease
icd11.foundation:800948507	MONDO:excludeNonDisease
icd11.foundation:800966918	MONDO:excludeNonDisease
icd11.foundation:80107100	MONDO:excludeNonDisease
icd11.foundation:801119953	MONDO:excludeNonDisease
icd11.foundation:801170511	MONDO:excludeNonDisease
icd11.foundation:801204949	MONDO:excludeNonDisease
icd11.foundation:801210433	MONDO:excludeNonDisease
icd11.foundation:801349004	MONDO:excludeNonDisease
icd11.foundation:801353123	MONDO:excludeNonDisease
icd11.foundation:801459193	MONDO:excludeNonDisease
icd11.foundation:801463749	MONDO:excludeNonDisease
icd11.foundation:801518784	MONDO:excludeNonDisease
icd11.foundation:801533911	MONDO:excludeNonDisease
icd11.foundation:80153830	MONDO:excludeNonDisease
icd11.foundation:801604344	MONDO:excludeNonDisease
icd11.foundation:801636663	MONDO:excludeNonDisease
icd11.foundation:80167199	MONDO:excludeNonDisease
icd11.foundation:801682008	MONDO:excludeNonDisease
icd11.foundation:801757968	MONDO:excludeNonDisease
icd11.foundation:801779982	MONDO:excludeNonDisease
icd11.foundation:801864649	MONDO:excludeNonDisease
icd11.foundation:801891383	MONDO:excludeNonDisease
icd11.foundation:801900886	MONDO:excludeNonDisease
icd11.foundation:801930673	MONDO:excludeNonDisease
icd11.foundation:80194517	MONDO:excludeNonDisease
icd11.foundation:801960961	MONDO:excludeNonDisease
icd11.foundation:802018544	MONDO:excludeNonDisease
icd11.foundation:802022425	MONDO:excludeNonDisease
icd11.foundation:802098592	MONDO:excludeNonDisease
icd11.foundation:802141501	MONDO:excludeNonDisease
icd11.foundation:802157289	MONDO:excludeNonDisease
icd11.foundation:802263553	MONDO:excludeNonDisease
icd11.foundation:802291304	MONDO:excludeNonDisease
icd11.foundation:802425542	MONDO:excludeNonDisease
icd11.foundation:80247999	MONDO:excludeNonDisease
icd11.foundation:802537197	MONDO:excludeNonDisease
icd11.foundation:802569467	MONDO:excludeNonDisease
icd11.foundation:802663214	MONDO:excludeNonDisease
icd11.foundation:80270816	MONDO:excludeNonDisease
icd11.foundation:802760638	MONDO:excludeNonDisease
icd11.foundation:802843546	MONDO:excludeNonDisease
icd11.foundation:802881710	MONDO:excludeNonDisease
icd11.foundation:802886397	MONDO:excludeNonDisease
icd11.foundation:802944109	MONDO:excludeNonDisease
icd11.foundation:803036311	MONDO:excludeNonDisease
icd11.foundation:803044612	MONDO:excludeNonDisease
icd11.foundation:803143370	MONDO:excludeNonDisease
icd11.foundation:803214265	MONDO:excludeNonDisease
icd11.foundation:803258635	MONDO:excludeNonDisease
icd11.foundation:803301478	MONDO:excludeNonDisease
icd11.foundation:803334165	MONDO:excludeNonDisease
icd11.foundation:803371429	MONDO:excludeNonDisease
icd11.foundation:803509762	MONDO:excludeNonDisease
icd11.foundation:803571555	MONDO:excludeNonDisease
icd11.foundation:803597995	MONDO:excludeNonDisease
icd11.foundation:803636381	MONDO:excludeNonDisease
icd11.foundation:803743803	MONDO:excludeNonDisease
icd11.foundation:803791141	MONDO:excludeNonDisease
icd11.foundation:803797604	MONDO:excludeNonDisease
icd11.foundation:80385015	MONDO:excludeNonDisease
icd11.foundation:804087740	MONDO:excludeNonDisease
icd11.foundation:804107598	MONDO:excludeNonDisease
icd11.foundation:804204492	MONDO:excludeNonDisease
icd11.foundation:804283461	MONDO:excludeNonDisease
icd11.foundation:804305187	MONDO:excludeNonDisease
icd11.foundation:804359423	MONDO:excludeNonDisease
icd11.foundation:804486634	MONDO:excludeNonDisease
icd11.foundation:804519333	MONDO:excludeNonDisease
icd11.foundation:804615465	MONDO:excludeNonDisease
icd11.foundation:804640573	MONDO:excludeNonDisease
icd11.foundation:804822916	MONDO:excludeNonDisease
icd11.foundation:805110264	MONDO:excludeNonDisease
icd11.foundation:805180321	MONDO:excludeNonDisease
icd11.foundation:805222894	MONDO:excludeNonDisease
icd11.foundation:805238284	MONDO:excludeNonDisease
icd11.foundation:805292539	MONDO:excludeNonDisease
icd11.foundation:805367984	MONDO:excludeNonDisease
icd11.foundation:805440498	MONDO:excludeNonDisease
icd11.foundation:805448257	MONDO:excludeNonDisease
icd11.foundation:805702451	MONDO:excludeNonDisease
icd11.foundation:805727876	MONDO:excludeNonDisease
icd11.foundation:805764304	MONDO:excludeNonDisease
icd11.foundation:805771082	MONDO:excludeNonDisease
icd11.foundation:805796895	MONDO:excludeNonDisease
icd11.foundation:805819429	MONDO:excludeNonDisease
icd11.foundation:805927997	MONDO:excludeNonDisease
icd11.foundation:805930455	MONDO:excludeNonDisease
icd11.foundation:80597764	MONDO:excludeNonDisease
icd11.foundation:806025471	MONDO:excludeNonDisease
icd11.foundation:806056644	MONDO:excludeNonDisease
icd11.foundation:806142051	MONDO:excludeNonDisease
icd11.foundation:806178110	MONDO:excludeNonDisease
icd11.foundation:806304586	MONDO:excludeNonDisease
icd11.foundation:806311715	MONDO:excludeNonDisease
icd11.foundation:806330554	MONDO:excludeNonDisease
icd11.foundation:806370702	MONDO:excludeNonDisease
icd11.foundation:806391502	MONDO:excludeNonDisease
icd11.foundation:806471486	MONDO:excludeNonDisease
icd11.foundation:806722361	MONDO:excludeNonDisease
icd11.foundation:806821549	MONDO:excludeNonDisease
icd11.foundation:806927739	MONDO:excludeNonDisease
icd11.foundation:806977191	MONDO:excludeNonDisease
icd11.foundation:807059019	MONDO:excludeNonDisease
icd11.foundation:807143276	MONDO:excludeNonDisease
icd11.foundation:807238234	MONDO:excludeNonDisease
icd11.foundation:807292222	MONDO:excludeNonDisease
icd11.foundation:807293804	MONDO:excludeNonDisease
icd11.foundation:807306854	MONDO:excludeNonDisease
icd11.foundation:807312706	MONDO:excludeNonDisease
icd11.foundation:807335844	MONDO:excludeNonDisease
icd11.foundation:807557047	MONDO:excludeNonDisease
icd11.foundation:807591023	MONDO:excludeNonDisease
icd11.foundation:8077482	MONDO:excludeNonDisease
icd11.foundation:807762180	MONDO:excludeNonDisease
icd11.foundation:80778551	MONDO:excludeNonDisease
icd11.foundation:807786623	MONDO:excludeNonDisease
icd11.foundation:807797745	MONDO:excludeNonDisease
icd11.foundation:807856443	MONDO:excludeNonDisease
icd11.foundation:807864758	MONDO:excludeNonDisease
icd11.foundation:808012275	MONDO:excludeNonDisease
icd11.foundation:808021816	MONDO:excludeNonDisease
icd11.foundation:808034466	MONDO:excludeNonDisease
icd11.foundation:808081246	MONDO:excludeNonDisease
icd11.foundation:808130775	MONDO:excludeNonDisease
icd11.foundation:808151215	MONDO:excludeNonDisease
icd11.foundation:808219067	MONDO:excludeNonDisease
icd11.foundation:808234205	MONDO:excludeNonDisease
icd11.foundation:808244914	MONDO:excludeNonDisease
icd11.foundation:808359627	MONDO:excludeNonDisease
icd11.foundation:808401453	MONDO:excludeNonDisease
icd11.foundation:808408597	MONDO:excludeNonDisease
icd11.foundation:808433880	MONDO:excludeNonDisease
icd11.foundation:808445005	MONDO:excludeNonDisease
icd11.foundation:808507315	MONDO:excludeNonDisease
icd11.foundation:80856798	MONDO:excludeNonDisease
icd11.foundation:808585038	MONDO:excludeNonDisease
icd11.foundation:808635445	MONDO:excludeNonDisease
icd11.foundation:808797574	MONDO:excludeNonDisease
icd11.foundation:808906009	MONDO:excludeNonDisease
icd11.foundation:808966299	MONDO:excludeNonDisease
icd11.foundation:809026949	MONDO:excludeNonDisease
icd11.foundation:809072396	MONDO:excludeNonDisease
icd11.foundation:809207321	MONDO:excludeNonDisease
icd11.foundation:809288740	MONDO:excludeNonDisease
icd11.foundation:809345276	MONDO:excludeNonDisease
icd11.foundation:809365360	MONDO:excludeNonDisease
icd11.foundation:809458055	MONDO:excludeNonDisease
icd11.foundation:809517355	MONDO:excludeNonDisease
icd11.foundation:809567338	MONDO:excludeNonDisease
icd11.foundation:809718306	MONDO:excludeNonDisease
icd11.foundation:809739825	MONDO:excludeNonDisease
icd11.foundation:809803445	MONDO:excludeNonDisease
icd11.foundation:809882	MONDO:excludeNonDisease
icd11.foundation:809896871	MONDO:excludeNonDisease
icd11.foundation:809947434	MONDO:excludeNonDisease
icd11.foundation:809991093	MONDO:excludeNonDisease
icd11.foundation:810030974	MONDO:excludeNonDisease
icd11.foundation:81009626	MONDO:excludeNonDisease
icd11.foundation:810200936	MONDO:excludeNonDisease
icd11.foundation:81021609	MONDO:excludeNonDisease
icd11.foundation:81027348	MONDO:excludeNonDisease
icd11.foundation:810293277	MONDO:excludeNonDisease
icd11.foundation:81037853	MONDO:excludeNonDisease
icd11.foundation:810382252	MONDO:excludeNonDisease
icd11.foundation:810397390	MONDO:excludeNonDisease
icd11.foundation:810464256	MONDO:excludeNonDisease
icd11.foundation:810481881	MONDO:excludeNonDisease
icd11.foundation:810583651	MONDO:excludeNonDisease
icd11.foundation:810671588	MONDO:excludeNonDisease
icd11.foundation:810692620	MONDO:excludeNonDisease
icd11.foundation:81069884	MONDO:excludeNonDisease
icd11.foundation:810717917	MONDO:excludeNonDisease
icd11.foundation:810731052	MONDO:excludeNonDisease
icd11.foundation:810795991	MONDO:excludeNonDisease
