class,exact_match
http://purl.obolibrary.org/obo/MONDO_0035448,http://www.orpha.net/ORDO/Orphanet_566847
http://purl.obolibrary.org/obo/MONDO_0017743,http://www.orpha.net/ORDO/Orphanet_309458
http://purl.obolibrary.org/obo/MONDO_0015422,http://www.orpha.net/ORDO/Orphanet_141330
http://purl.obolibrary.org/obo/MONDO_0015422,http://identifiers.org/mesh/C548035
http://purl.obolibrary.org/obo/MONDO_0015422,http://identifiers.org/snomedct/763835004
http://purl.obolibrary.org/obo/MONDO_0017431,http://www.orpha.net/ORDO/Orphanet_294953
http://purl.obolibrary.org/obo/MONDO_0015894,http://www.orpha.net/ORDO/Orphanet_181399
http://purl.obolibrary.org/obo/MONDO_0019281,http://www.orpha.net/ORDO/Orphanet_79366
http://purl.obolibrary.org/obo/MONDO_0003456,http://purl.obolibrary.org/obo/DOID_5469
http://purl.obolibrary.org/obo/MONDO_0020165,http://www.orpha.net/ORDO/Orphanet_98574
http://purl.obolibrary.org/obo/MONDO_0010994,http://identifiers.org/mesh/C537556
http://purl.obolibrary.org/obo/MONDO_0010994,http://www.orpha.net/ORDO/Orphanet_2641
http://purl.obolibrary.org/obo/MONDO_0010994,http://identifiers.org/snomedct/715479009
http://purl.obolibrary.org/obo/MONDO_0010994,https://omim.org/entry/601096
http://purl.obolibrary.org/obo/MONDO_8000034,http://www.orpha.net/ORDO/Orphanet_557493
http://purl.obolibrary.org/obo/MONDO_0000238,http://purl.obolibrary.org/obo/DOID_0050068
http://purl.obolibrary.org/obo/MONDO_0000238,http://identifiers.org/snomedct/186287003
http://purl.obolibrary.org/obo/MONDO_0043007,http://www.orpha.net/ORDO/Orphanet_330197
http://purl.obolibrary.org/obo/MONDO_0020275,http://www.orpha.net/ORDO/Orphanet_98706
http://purl.obolibrary.org/obo/MONDO_0017632,http://www.orpha.net/ORDO/Orphanet_306636
http://purl.obolibrary.org/obo/MONDO_0018288,http://www.orpha.net/ORDO/Orphanet_371157
http://purl.obolibrary.org/obo/MONDO_0044988,http://identifiers.org/snomedct/118935006
http://purl.obolibrary.org/obo/MONDO_0018398,http://www.orpha.net/ORDO/Orphanet_399839
http://purl.obolibrary.org/obo/MONDO_0018038,http://www.orpha.net/ORDO/Orphanet_331232
http://purl.obolibrary.org/obo/MONDO_0008697,https://omim.org/entry/200300
http://purl.obolibrary.org/obo/MONDO_0016173,http://www.orpha.net/ORDO/Orphanet_208989
http://purl.obolibrary.org/obo/MONDO_0017154,http://www.orpha.net/ORDO/Orphanet_275813
http://purl.obolibrary.org/obo/MONDO_0017154,http://identifiers.org/snomedct/445237003
http://purl.obolibrary.org/obo/MONDO_0020616,https://omim.org/entry/111300
http://purl.obolibrary.org/obo/MONDO_0026193,http://www.orpha.net/ORDO/Orphanet_183589
http://purl.obolibrary.org/obo/MONDO_0016794,http://www.orpha.net/ORDO/Orphanet_254788
http://purl.obolibrary.org/obo/MONDO_0014425,http://www.orpha.net/ORDO/Orphanet_168615
http://purl.obolibrary.org/obo/MONDO_0014425,http://identifiers.org/snomedct/716697002
http://purl.obolibrary.org/obo/MONDO_0014425,https://omim.org/entry/615970
http://purl.obolibrary.org/obo/MONDO_0016633,http://www.orpha.net/ORDO/Orphanet_248361
http://purl.obolibrary.org/obo/MONDO_0016434,http://www.orpha.net/ORDO/Orphanet_228218
http://purl.obolibrary.org/obo/MONDO_0018110,http://www.orpha.net/ORDO/Orphanet_35064
http://purl.obolibrary.org/obo/MONDO_0044269,https://omim.org/entry/601696
http://purl.obolibrary.org/obo/MONDO_0000275,http://purl.obolibrary.org/obo/DOID_0050177
http://purl.obolibrary.org/obo/MONDO_0010804,https://omim.org/entry/600048
http://purl.obolibrary.org/obo/MONDO_0044218,https://omim.org/entry/109600
http://purl.obolibrary.org/obo/MONDO_0044230,https://omim.org/entry/131460
http://purl.obolibrary.org/obo/MONDO_0015616,http://www.orpha.net/ORDO/Orphanet_165655
http://purl.obolibrary.org/obo/MONDO_0016123,http://www.orpha.net/ORDO/Orphanet_206982
http://purl.obolibrary.org/obo/MONDO_0034926,http://www.orpha.net/ORDO/Orphanet_519270
http://purl.obolibrary.org/obo/MONDO_0006560,http://identifiers.org/snomedct/45004005
http://purl.obolibrary.org/obo/MONDO_0006560,http://identifiers.org/mesh/D007007
http://purl.obolibrary.org/obo/MONDO_0006560,http://purl.obolibrary.org/obo/DOID_11155
http://purl.obolibrary.org/obo/MONDO_0016233,http://www.orpha.net/ORDO/Orphanet_211255
http://purl.obolibrary.org/obo/MONDO_0020025,http://www.orpha.net/ORDO/Orphanet_98048
http://purl.obolibrary.org/obo/MONDO_0000776,http://identifiers.org/snomedct/300915004
http://purl.obolibrary.org/obo/MONDO_0000776,http://purl.obolibrary.org/obo/DOID_0060501
http://purl.obolibrary.org/obo/MONDO_0038261,http://www.orpha.net/ORDO/Orphanet_98743
http://purl.obolibrary.org/obo/MONDO_0020137,http://www.orpha.net/ORDO/Orphanet_98535
http://purl.obolibrary.org/obo/MONDO_0015963,http://www.orpha.net/ORDO/Orphanet_183595
http://purl.obolibrary.org/obo/MONDO_0025511,http://www.orpha.net/ORDO/Orphanet_271847
http://purl.obolibrary.org/obo/MONDO_0017950,http://www.orpha.net/ORDO/Orphanet_324761
http://purl.obolibrary.org/obo/MONDO_0800089,http://www.orpha.net/ORDO/Orphanet_93450
http://purl.obolibrary.org/obo/MONDO_0029001,http://identifiers.org/mesh/D064419
http://purl.obolibrary.org/obo/MONDO_0018414,http://www.orpha.net/ORDO/Orphanet_400025
http://purl.obolibrary.org/obo/MONDO_0005849,http://identifiers.org/mesh/D016269
http://purl.obolibrary.org/obo/MONDO_0005849,http://purl.obolibrary.org/obo/DOID_4376
http://purl.obolibrary.org/obo/MONDO_0019747,http://www.orpha.net/ORDO/Orphanet_93614
http://purl.obolibrary.org/obo/MONDO_0044255,https://omim.org/entry/227220
http://purl.obolibrary.org/obo/MONDO_0017016,http://www.orpha.net/ORDO/Orphanet_264670
http://purl.obolibrary.org/obo/MONDO_0015669,http://www.orpha.net/ORDO/Orphanet_167762
http://purl.obolibrary.org/obo/MONDO_0020484,http://www.orpha.net/ORDO/Orphanet_99739
http://purl.obolibrary.org/obo/MONDO_0007798,https://omim.org/entry/146300
http://purl.obolibrary.org/obo/MONDO_0007798,http://www.orpha.net/ORDO/Orphanet_247676
http://purl.obolibrary.org/obo/MONDO_0007798,http://purl.obolibrary.org/obo/DOID_0110913
http://purl.obolibrary.org/obo/MONDO_0007798,http://identifiers.org/snomedct/20756002
http://purl.obolibrary.org/obo/MONDO_0034979,http://www.orpha.net/ORDO/Orphanet_519400
http://purl.obolibrary.org/obo/MONDO_0026167,http://www.orpha.net/ORDO/Orphanet_183497
http://purl.obolibrary.org/obo/MONDO_0015132,http://purl.obolibrary.org/obo/mondo/sources/icd11foundation/85074116
http://purl.obolibrary.org/obo/MONDO_0015132,http://www.orpha.net/ORDO/Orphanet_101977
http://purl.obolibrary.org/obo/MONDO_0020062,http://www.orpha.net/ORDO/Orphanet_98159
http://purl.obolibrary.org/obo/MONDO_0020174,http://www.orpha.net/ORDO/Orphanet_98583
http://purl.obolibrary.org/obo/MONDO_0020011,http://www.orpha.net/ORDO/Orphanet_98022
http://purl.obolibrary.org/obo/MONDO_0034669,http://www.orpha.net/ORDO/Orphanet_498464
http://purl.obolibrary.org/obo/MONDO_0016347,http://www.orpha.net/ORDO/Orphanet_218436
http://purl.obolibrary.org/obo/MONDO_0018185,http://www.orpha.net/ORDO/Orphanet_363189
http://purl.obolibrary.org/obo/MONDO_0016492,http://www.orpha.net/ORDO/Orphanet_231386
http://purl.obolibrary.org/obo/MONDO_0020284,http://www.orpha.net/ORDO/Orphanet_98716
http://purl.obolibrary.org/obo/MONDO_0019608,http://www.orpha.net/ORDO/Orphanet_91144
http://purl.obolibrary.org/obo/MONDO_0019608,http://purl.obolibrary.org/obo/mondo/sources/icd11foundation/293874628
http://purl.obolibrary.org/obo/MONDO_0015418,http://www.orpha.net/ORDO/Orphanet_141269
http://purl.obolibrary.org/obo/MONDO_0015594,http://www.orpha.net/ORDO/Orphanet_163918
http://purl.obolibrary.org/obo/MONDO_0020233,http://www.orpha.net/ORDO/Orphanet_98649
http://purl.obolibrary.org/obo/MONDO_0018916,http://www.orpha.net/ORDO/Orphanet_557
http://purl.obolibrary.org/obo/MONDO_0035471,http://www.orpha.net/ORDO/Orphanet_568047
http://purl.obolibrary.org/obo/MONDO_0020345,http://www.orpha.net/ORDO/Orphanet_98914
http://purl.obolibrary.org/obo/MONDO_0035581,http://www.orpha.net/ORDO/Orphanet_580933
http://purl.obolibrary.org/obo/MONDO_0021016,http://identifiers.org/mesh/D053447
http://purl.obolibrary.org/obo/MONDO_0007823,https://omim.org/entry/147320
http://purl.obolibrary.org/obo/MONDO_0021690,http://www.orpha.net/ORDO/Orphanet_1055
http://purl.obolibrary.org/obo/MONDO_0017163,http://www.orpha.net/ORDO/Orphanet_275938
http://purl.obolibrary.org/obo/MONDO_0017002,http://www.orpha.net/ORDO/Orphanet_263723
http://purl.obolibrary.org/obo/MONDO_0015655,http://www.orpha.net/ORDO/Orphanet_166478
http://purl.obolibrary.org/obo/MONDO_0015823,http://purl.obolibrary.org/obo/mondo/sources/icd11foundation/1169765917
http://purl.obolibrary.org/obo/MONDO_0015823,http://www.orpha.net/ORDO/Orphanet_179006
http://purl.obolibrary.org/obo/MONDO_0024624,http://identifiers.org/snomedct/91951001
http://purl.obolibrary.org/obo/MONDO_0015153,http://www.orpha.net/ORDO/Orphanet_102020
http://purl.obolibrary.org/obo/MONDO_0018651,http://www.orpha.net/ORDO/Orphanet_447795
http://purl.obolibrary.org/obo/MONDO_0015765,http://www.orpha.net/ORDO/Orphanet_172976
http://purl.obolibrary.org/obo/MONDO_0016229,http://www.orpha.net/ORDO/Orphanet_211240
http://purl.obolibrary.org/obo/MONDO_0011526,http://purl.obolibrary.org/obo/NCIT_C131650
http://purl.obolibrary.org/obo/MONDO_0016701,http://www.orpha.net/ORDO/Orphanet_251651
http://purl.obolibrary.org/obo/MONDO_0001932,http://purl.bioontology.org/ontology/ICD10CM/N90.5
http://purl.obolibrary.org/obo/MONDO_0001932,http://identifiers.org/snomedct/248861000
http://purl.obolibrary.org/obo/MONDO_0001932,http://purl.obolibrary.org/obo/DOID_14275
http://purl.obolibrary.org/obo/MONDO_0044227,https://omim.org/entry/126100
http://purl.obolibrary.org/obo/MONDO_0018283,http://www.orpha.net/ORDO/Orphanet_371040
http://purl.obolibrary.org/obo/MONDO_0022414,http://www.orpha.net/ORDO/Orphanet_1526
http://purl.obolibrary.org/obo/MONDO_0008405,https://omim.org/entry/181300
http://purl.obolibrary.org/obo/MONDO_0018549,http://www.orpha.net/ORDO/Orphanet_431263
http://purl.obolibrary.org/obo/MONDO_0018393,http://www.orpha.net/ORDO/Orphanet_399805
http://purl.obolibrary.org/obo/MONDO_0018400,http://www.orpha.net/ORDO/Orphanet_399849
http://purl.obolibrary.org/obo/MONDO_0021037,http://www.orpha.net/ORDO/Orphanet_276058
http://purl.obolibrary.org/obo/MONDO_0015860,http://www.orpha.net/ORDO/Orphanet_180208
http://purl.obolibrary.org/obo/MONDO_0017665,http://www.orpha.net/ORDO/Orphanet_307067
http://purl.obolibrary.org/obo/MONDO_0018512,http://www.orpha.net/ORDO/Orphanet_423991
http://purl.obolibrary.org/obo/MONDO_0019176,http://www.orpha.net/ORDO/Orphanet_77258
http://purl.obolibrary.org/obo/MONDO_0015972,http://www.orpha.net/ORDO/Orphanet_183651
http://purl.obolibrary.org/obo/MONDO_0020611,https://omim.org/entry/110900
http://purl.obolibrary.org/obo/MONDO_0019286,http://www.orpha.net/ORDO/Orphanet_79372
http://purl.obolibrary.org/obo/MONDO_0015921,http://www.orpha.net/ORDO/Orphanet_182079
http://purl.obolibrary.org/obo/MONDO_0007580,https://omim.org/entry/133300
http://purl.obolibrary.org/obo/MONDO_0015581,http://purl.obolibrary.org/obo/mondo/sources/icd11foundation/1295299670
http://purl.obolibrary.org/obo/MONDO_0015581,http://www.orpha.net/ORDO/Orphanet_163631
http://purl.obolibrary.org/obo/MONDO_0020537,http://www.orpha.net/ORDO/Orphanet_99909
http://purl.obolibrary.org/obo/MONDO_0020220,http://www.orpha.net/ORDO/Orphanet_98636
http://purl.obolibrary.org/obo/MONDO_0044264,https://omim.org/entry/312200
http://purl.obolibrary.org/obo/MONDO_0020197,http://www.orpha.net/ORDO/Orphanet_98609
http://purl.obolibrary.org/obo/MONDO_0020160,http://www.orpha.net/ORDO/Orphanet_98569
http://purl.obolibrary.org/obo/MONDO_0006728,http://identifiers.org/mesh/D015299
http://purl.obolibrary.org/obo/MONDO_0006728,http://identifiers.org/snomedct/2304001
http://purl.obolibrary.org/obo/MONDO_0006728,http://purl.obolibrary.org/obo/DOID_10986
http://purl.obolibrary.org/obo/MONDO_0020270,http://www.orpha.net/ORDO/Orphanet_98700
http://purl.obolibrary.org/obo/MONDO_0015709,http://www.orpha.net/ORDO/Orphanet_169355
http://purl.obolibrary.org/obo/MONDO_0015709,http://purl.obolibrary.org/obo/mondo/sources/icd11foundation/1902856995
http://purl.obolibrary.org/obo/MONDO_0001324,http://identifiers.org/mesh/D017588
http://purl.obolibrary.org/obo/MONDO_0001324,http://identifiers.org/snomedct/237793004
http://purl.obolibrary.org/obo/MONDO_0001324,http://purl.obolibrary.org/obo/DOID_11613
http://purl.obolibrary.org/obo/MONDO_0020008,http://www.orpha.net/ORDO/Orphanet_98004
http://purl.obolibrary.org/obo/MONDO_0020020,http://www.orpha.net/ORDO/Orphanet_98041
http://purl.obolibrary.org/obo/MONDO_0007317,https://omim.org/entry/118430
http://purl.obolibrary.org/obo/MONDO_0020118,http://www.orpha.net/ORDO/Orphanet_98456
http://purl.obolibrary.org/obo/MONDO_0020118,http://purl.obolibrary.org/obo/mondo/sources/icd11foundation/1930060978
http://purl.obolibrary.org/obo/MONDO_0019816,http://www.orpha.net/ORDO/Orphanet_95463
http://purl.obolibrary.org/obo/MONDO_0800084,http://www.orpha.net/ORDO/Orphanet_93444
http://purl.obolibrary.org/obo/MONDO_0035466,http://www.orpha.net/ORDO/Orphanet_567564
http://purl.obolibrary.org/obo/MONDO_0024248,http://identifiers.org/mesh/D010915
http://purl.obolibrary.org/obo/MONDO_0024248,http://identifiers.org/snomedct/34630004
http://purl.obolibrary.org/obo/MONDO_0017261,http://www.orpha.net/ORDO/Orphanet_280933
http://purl.obolibrary.org/obo/MONDO_0010357,https://omim.org/entry/300551
http://purl.obolibrary.org/obo/MONDO_0011204,https://omim.org/entry/602197
http://purl.obolibrary.org/obo/MONDO_0017371,http://www.orpha.net/ORDO/Orphanet_290849
http://purl.obolibrary.org/obo/MONDO_0017540,http://www.orpha.net/ORDO/Orphanet_295181
http://purl.obolibrary.org/obo/MONDO_0015501,http://www.orpha.net/ORDO/Orphanet_156237
http://purl.obolibrary.org/obo/MONDO_0016488,http://www.orpha.net/ORDO/Orphanet_231230
http://purl.obolibrary.org/obo/MONDO_0017650,http://www.orpha.net/ORDO/Orphanet_306747
http://purl.obolibrary.org/obo/MONDO_0002891,http://purl.obolibrary.org/obo/DOID_4148
http://purl.obolibrary.org/obo/MONDO_0017049,http://www.orpha.net/ORDO/Orphanet_2680
http://purl.obolibrary.org/obo/MONDO_0016592,http://www.orpha.net/ORDO/Orphanet_247239
http://purl.obolibrary.org/obo/MONDO_0016592,http://purl.obolibrary.org/obo/mondo/sources/icd11foundation/1257393361
http://purl.obolibrary.org/obo/MONDO_0002324,http://purl.obolibrary.org/obo/DOID_2497
http://purl.obolibrary.org/obo/MONDO_0015885,http://www.orpha.net/ORDO/Orphanet_181368
http://purl.obolibrary.org/obo/MONDO_0015885,http://purl.obolibrary.org/obo/NCIT_C113169
http://purl.obolibrary.org/obo/MONDO_0018508,http://www.orpha.net/ORDO/Orphanet_423957
http://purl.obolibrary.org/obo/MONDO_0020524,http://www.orpha.net/ORDO/Orphanet_99878
http://purl.obolibrary.org/obo/MONDO_0019410,http://www.orpha.net/ORDO/Orphanet_85196
http://purl.obolibrary.org/obo/MONDO_0017159,http://www.orpha.net/ORDO/Orphanet_275853
http://purl.obolibrary.org/obo/MONDO_0018618,http://www.orpha.net/ORDO/Orphanet_443090
http://purl.obolibrary.org/obo/MONDO_0007929,http://purl.obolibrary.org/obo/NCIT_C131639
http://purl.obolibrary.org/obo/MONDO_0010601,http://identifiers.org/mesh/C564416
http://purl.obolibrary.org/obo/MONDO_0010601,https://omim.org/entry/306500
http://purl.obolibrary.org/obo/MONDO_0019520,http://www.orpha.net/ORDO/Orphanet_89832
http://purl.obolibrary.org/obo/MONDO_0017422,http://www.orpha.net/ORDO/Orphanet_294931
http://purl.obolibrary.org/obo/MONDO_0015187,http://www.orpha.net/ORDO/Orphanet_104012
http://purl.obolibrary.org/obo/MONDO_0016513,http://www.orpha.net/ORDO/Orphanet_232288
http://purl.obolibrary.org/obo/MONDO_0034039,http://www.orpha.net/ORDO/Orphanet_466066
http://purl.obolibrary.org/obo/MONDO_0015297,http://www.orpha.net/ORDO/Orphanet_137653
http://purl.obolibrary.org/obo/MONDO_0044250,https://omim.org/entry/189300
http://purl.obolibrary.org/obo/MONDO_0016623,http://www.orpha.net/ORDO/Orphanet_248293
http://purl.obolibrary.org/obo/MONDO_0015916,http://www.orpha.net/ORDO/Orphanet_182064
http://purl.obolibrary.org/obo/MONDO_0010594,http://identifiers.org/mesh/C564424
http://purl.obolibrary.org/obo/MONDO_0010594,https://omim.org/entry/305690
http://purl.obolibrary.org/obo/MONDO_0008761,https://omim.org/entry/203760
http://purl.obolibrary.org/obo/MONDO_0008761,http://identifiers.org/mesh/C565963
http://purl.obolibrary.org/obo/MONDO_0016253,http://www.orpha.net/ORDO/Orphanet_213569
http://purl.obolibrary.org/obo/MONDO_0020045,http://www.orpha.net/ORDO/Orphanet_98097
http://purl.obolibrary.org/obo/MONDO_0000796,http://purl.obolibrary.org/obo/DOID_0060521
http://purl.obolibrary.org/obo/MONDO_0020671,https://omim.org/entry/601367
http://purl.obolibrary.org/obo/MONDO_0016363,http://www.orpha.net/ORDO/Orphanet_220489
http://purl.obolibrary.org/obo/MONDO_0020155,http://www.orpha.net/ORDO/Orphanet_98564
http://purl.obolibrary.org/obo/MONDO_0008807,https://omim.org/entry/207720
http://purl.obolibrary.org/obo/MONDO_0008807,https://omim.org/entry/107640
http://purl.obolibrary.org/obo/MONDO_0015335,http://www.orpha.net/ORDO/Orphanet_139039
http://purl.obolibrary.org/obo/MONDO_0015968,http://www.orpha.net/ORDO/Orphanet_183628
http://purl.obolibrary.org/obo/MONDO_0017970,http://www.orpha.net/ORDO/Orphanet_325357
http://purl.obolibrary.org/obo/MONDO_0020267,http://www.orpha.net/ORDO/Orphanet_98697
http://purl.obolibrary.org/obo/MONDO_0010254,https://omim.org/entry/300129
http://purl.obolibrary.org/obo/MONDO_0015577,http://www.orpha.net/ORDO/Orphanet_163588
http://purl.obolibrary.org/obo/MONDO_0001693,http://purl.obolibrary.org/obo/DOID_13352
http://purl.obolibrary.org/obo/MONDO_0020216,http://www.orpha.net/ORDO/Orphanet_98631
http://purl.obolibrary.org/obo/MONDO_0020489,http://www.orpha.net/ORDO/Orphanet_99763
http://purl.obolibrary.org/obo/MONDO_0017034,http://www.orpha.net/ORDO/Orphanet_264944
http://purl.obolibrary.org/obo/MONDO_0017646,http://www.orpha.net/ORDO/Orphanet_306719
http://purl.obolibrary.org/obo/MONDO_0026187,http://www.orpha.net/ORDO/Orphanet_183570
http://purl.obolibrary.org/obo/MONDO_0017146,http://www.orpha.net/ORDO/Orphanet_275752
http://purl.obolibrary.org/obo/MONDO_0035314,http://www.orpha.net/ORDO/Orphanet_555874
http://purl.obolibrary.org/obo/MONDO_0016114,http://www.orpha.net/ORDO/Orphanet_206704
http://purl.obolibrary.org/obo/MONDO_0007678,https://omim.org/entry/138710
http://purl.obolibrary.org/obo/MONDO_0017368,http://www.orpha.net/ORDO/Orphanet_290836
http://purl.obolibrary.org/obo/MONDO_0016224,http://www.orpha.net/ORDO/Orphanet_211037
http://purl.obolibrary.org/obo/MONDO_0020192,http://www.orpha.net/ORDO/Orphanet_98602
http://purl.obolibrary.org/obo/MONDO_0020016,http://www.orpha.net/ORDO/Orphanet_98033
http://purl.obolibrary.org/obo/MONDO_0015510,http://www.orpha.net/ORDO/Orphanet_156610
http://purl.obolibrary.org/obo/MONDO_0026989,http://www.orpha.net/ORDO/Orphanet_217595
http://purl.obolibrary.org/obo/MONDO_0009117,https://omim.org/entry/223200
http://purl.obolibrary.org/obo/MONDO_0017447,http://www.orpha.net/ORDO/Orphanet_294988
http://purl.obolibrary.org/obo/MONDO_0020253,http://www.orpha.net/ORDO/Orphanet_98683
http://purl.obolibrary.org/obo/MONDO_0015621,http://www.orpha.net/ORDO/Orphanet_165711
http://purl.obolibrary.org/obo/MONDO_0017507,http://www.orpha.net/ORDO/Orphanet_295112
http://purl.obolibrary.org/obo/MONDO_0019047,http://purl.obolibrary.org/obo/NCIT_C36194
http://purl.obolibrary.org/obo/MONDO_0019047,http://www.orpha.net/ORDO/Orphanet_68361
http://purl.obolibrary.org/obo/MONDO_0035037,http://www.orpha.net/ORDO/Orphanet_522504
http://purl.obolibrary.org/obo/MONDO_0015173,http://www.orpha.net/ORDO/Orphanet_103916
http://purl.obolibrary.org/obo/MONDO_0015953,http://www.orpha.net/ORDO/Orphanet_183503
http://purl.obolibrary.org/obo/MONDO_0014763,https://omim.org/entry/616754
http://purl.obolibrary.org/obo/MONDO_0020053,http://purl.obolibrary.org/obo/mondo/sources/icd11foundation/599695253
http://purl.obolibrary.org/obo/MONDO_0020053,http://www.orpha.net/ORDO/Orphanet_98141
http://purl.obolibrary.org/obo/MONDO_0018731,http://www.orpha.net/ORDO/Orphanet_459787
http://purl.obolibrary.org/obo/MONDO_0016721,http://www.orpha.net/ORDO/Orphanet_251905
http://purl.obolibrary.org/obo/MONDO_0044245,https://omim.org/entry/161100
http://purl.obolibrary.org/obo/MONDO_0000782,http://purl.obolibrary.org/obo/DOID_0060507
http://purl.obolibrary.org/obo/MONDO_0010330,https://omim.org/entry/300455
http://purl.obolibrary.org/obo/MONDO_0010330,http://purl.obolibrary.org/obo/DOID_0112124
http://purl.obolibrary.org/obo/MONDO_0010330,http://identifiers.org/mesh/C567595
http://purl.obolibrary.org/obo/MONDO_0010330,http://www.orpha.net/ORDO/Orphanet_247522
http://purl.obolibrary.org/obo/MONDO_0012140,https://omim.org/entry/608852
http://purl.obolibrary.org/obo/MONDO_0024148,http://www.orpha.net/ORDO/Orphanet_138050
http://purl.obolibrary.org/obo/MONDO_0010291,https://omim.org/entry/300274
http://purl.obolibrary.org/obo/MONDO_0015122,http://www.orpha.net/ORDO/Orphanet_101952
http://purl.obolibrary.org/obo/MONDO_0041161,http://purl.obolibrary.org/obo/NCIT_C3013
http://purl.obolibrary.org/obo/MONDO_0041161,http://identifiers.org/mesh/D004714
http://purl.obolibrary.org/obo/MONDO_0041161,http://identifiers.org/snomedct/237072009
http://purl.obolibrary.org/obo/MONDO_0041161,http://purl.obolibrary.org/obo/DOID_0080365
http://purl.obolibrary.org/obo/MONDO_0020668,https://omim.org/entry/600146
http://purl.obolibrary.org/obo/MONDO_0015880,http://www.orpha.net/ORDO/Orphanet_180779
http://purl.obolibrary.org/obo/MONDO_0018080,http://www.orpha.net/ORDO/Orphanet_3399
http://purl.obolibrary.org/obo/MONDO_0018080,http://identifiers.org/snomedct/402878003
http://purl.obolibrary.org/obo/MONDO_0020003,http://www.orpha.net/ORDO/Orphanet_97965
http://purl.obolibrary.org/obo/MONDO_0018530,http://www.orpha.net/ORDO/Orphanet_424933
http://purl.obolibrary.org/obo/MONDO_0001578,http://purl.obolibrary.org/obo/DOID_12735
http://purl.obolibrary.org/obo/MONDO_0026173,http://www.orpha.net/ORDO/Orphanet_183515
http://purl.obolibrary.org/obo/MONDO_0015586,http://www.orpha.net/ORDO/Orphanet_163717
http://purl.obolibrary.org/obo/MONDO_0020225,http://www.orpha.net/ORDO/Orphanet_98641
http://purl.obolibrary.org/obo/MONDO_0017744,http://www.orpha.net/ORDO/Orphanet_309463
http://purl.obolibrary.org/obo/MONDO_0035461,http://www.orpha.net/ORDO/Orphanet_567554
http://purl.obolibrary.org/obo/MONDO_0020871,http://www.orpha.net/ORDO/Orphanet_623
http://purl.obolibrary.org/obo/MONDO_0044282,https://omim.org/entry/615264
http://purl.obolibrary.org/obo/MONDO_0017655,http://www.orpha.net/ORDO/Orphanet_306762
http://purl.obolibrary.org/obo/MONDO_0021668,http://identifiers.org/snomedct/373673007
http://purl.obolibrary.org/obo/MONDO_0021668,http://purl.obolibrary.org/obo/DOID_0060164
http://purl.obolibrary.org/obo/MONDO_0013799,https://omim.org/entry/614546
http://purl.obolibrary.org/obo/MONDO_0957009,http://www.orpha.net/ORDO/Orphanet_269557
http://purl.obolibrary.org/obo/MONDO_0018318,http://www.orpha.net/ORDO/Orphanet_391381
http://purl.obolibrary.org/obo/MONDO_0017966,http://www.orpha.net/ORDO/Orphanet_325118
http://purl.obolibrary.org/obo/MONDO_0100143,http://purl.obolibrary.org/obo/DOID_0081012
http://purl.obolibrary.org/obo/MONDO_0035683,http://www.orpha.net/ORDO/Orphanet_595337
http://purl.obolibrary.org/obo/MONDO_0006748,http://www.ebi.ac.uk/efo/EFO_1000924
http://purl.obolibrary.org/obo/MONDO_0006748,http://purl.obolibrary.org/obo/mondo/sources/icd11foundation/669338526
http://purl.obolibrary.org/obo/MONDO_0006748,http://purl.obolibrary.org/obo/DOID_11349
http://purl.obolibrary.org/obo/MONDO_0006748,http://identifiers.org/mesh/D017036
http://purl.obolibrary.org/obo/MONDO_0006748,http://identifiers.org/snomedct/241006
http://purl.obolibrary.org/obo/MONDO_0043008,http://www.orpha.net/ORDO/Orphanet_330206
http://purl.obolibrary.org/obo/MONDO_0017104,http://www.orpha.net/ORDO/Orphanet_269194
http://purl.obolibrary.org/obo/MONDO_0035249,http://www.orpha.net/ORDO/Orphanet_541443
http://purl.obolibrary.org/obo/MONDO_0015220,http://www.orpha.net/ORDO/Orphanet_108991
http://purl.obolibrary.org/obo/MONDO_0015851,http://www.orpha.net/ORDO/Orphanet_180163
http://purl.obolibrary.org/obo/MONDO_0005128,http://purl.obolibrary.org/obo/DOID_0050155
http://purl.obolibrary.org/obo/MONDO_0020150,http://www.orpha.net/ORDO/Orphanet_98559
http://purl.obolibrary.org/obo/MONDO_0015949,http://www.orpha.net/ORDO/Orphanet_183484
http://purl.obolibrary.org/obo/MONDO_0015330,http://www.orpha.net/ORDO/Orphanet_139024
http://purl.obolibrary.org/obo/MONDO_0019997,http://www.orpha.net/ORDO/Orphanet_97935
http://purl.obolibrary.org/obo/MONDO_0016174,http://www.orpha.net/ORDO/Orphanet_208999
http://purl.obolibrary.org/obo/MONDO_0016768,http://www.orpha.net/ORDO/Orphanet_254373
http://purl.obolibrary.org/obo/MONDO_0025370,http://identifiers.org/mesh/D014565
http://purl.obolibrary.org/obo/MONDO_0020262,http://www.orpha.net/ORDO/Orphanet_98692
http://purl.obolibrary.org/obo/MONDO_0020078,http://www.orpha.net/ORDO/Orphanet_98277
http://purl.obolibrary.org/obo/MONDO_0020078,http://purl.obolibrary.org/obo/mondo/sources/icd11foundation/1430965006
http://purl.obolibrary.org/obo/MONDO_0015572,http://www.orpha.net/ORDO/Orphanet_163209
http://purl.obolibrary.org/obo/MONDO_0020211,http://www.orpha.net/ORDO/Orphanet_98623
http://purl.obolibrary.org/obo/MONDO_0020842,http://purl.obolibrary.org/obo/NCIT_C8998
http://purl.obolibrary.org/obo/MONDO_0020188,http://www.orpha.net/ORDO/Orphanet_98598
